model,scale,U,n,miss_count,miss_rate,tardiness_max_us,tardiness_mean_us,longest_consecutive_miss_run,alpha_p99,alpha_max,delta_p99,delta_max
model2_round6,soft,0.1,5000,0,0.0,0.0,0.0,0,0.7649,0.8163,0.0014,0.0021
model2_round6,soft,0.2,5000,0,0.0,0.0,0.0,0,0.7382,0.7455,0.0016,0.0022
model2_round6,soft,0.3,5000,0,0.0,0.0,0.0,0,0.7324,0.7954,0.0018,0.1177
model2_round6,soft,0.4,5000,0,0.0,0.0,0.0,0,0.7298,0.872,0.0022,0.0831
model2_round6,soft,0.5,5000,0,0.0,0.0,0.0,0,0.7284,0.8623,0.0025,0.0783
model2_round6,tight,0.1,5000,4981,0.9962,8334.2,95.9,3068,1.479,1.6543,0.4797,0.9433
model2_round6,tight,0.3,5000,4997,0.9994,7565.4,230.1,3115,1.1431,1.5567,0.5022,0.9555
model2_round6,tight,0.4,5000,5000,1.0,3860.2,568.5,5000,1.2576,1.6066,0.5151,0.6662
model2_round6,tight,0.5,5000,2,0.0004,10088.4,5055.7,1,0.7673,1.3,0.0023,1.3588
