model,scale,U,n,miss_rate,R_p50,R_p99,R_p999,R_max,C_p50,C_p99,RoverD_p50,RoverD_p99,RoverD_p999,alpha_p50,alpha_p99,delta_p50,delta_p99
model3_sib_cfs_round2,tight,0.1,5000,0.9996,10326.52,10444.73984,11350.500166000009,17322.294,1376.5104999999999,1477.7079500000002,1.0326520000000001,1.0444739840000001,1.135050016600001,1.3765105,1.47770795,0.49712297222222224,0.4989935155555556
model3_sib_cfs_round2,tight,0.2,5000,0.0684,1588.6535,10148.560169999999,10415.87207800012,18744.348,1559.5855000000001,1986.9779800000003,0.15886535000000002,1.014856017,1.0415872078000121,0.7797927499999999,0.9934889900000001,0.0017534687499999961,0.51493764875
model3_sib_cfs_round2,tight,0.3,5000,0.408,2943.4804999999997,10212.33711,11226.500665000018,19644.231,2913.85,3204.678680000001,0.29434804999999997,1.021233711,1.1226500665000019,0.9712833333333333,1.068226226666667,0.00245332142857142,0.5155027478571428
model3_sib_cfs_round2,tight,0.4,5000,0.0008,2841.105,2958.84533,3460.166265000396,14130.591,2823.185,2931.62517,0.2841105,0.295884533,0.34601662650003956,0.7057962499999999,0.7329062925000001,0.0014985416666666728,0.0034061383333333535
model3_sib_cfs_round2,tight,0.5,5000,0.288,4845.2115,10198.356749999999,11908.14543000008,22198.325,4819.035,5180.332740000001,0.48452115000000007,1.019835675,1.190814543000008,0.9638070000000001,1.0360665480000002,0.0031557499999999893,0.526103799
model3_sib_cfs_round2,tight,0.6,5000,0.0002,4443.9605,4712.6648700000005,5103.029104,15341.085,4423.726,4688.04931,0.44439605000000004,0.47126648700000007,0.5103029104000001,0.7372876666666666,0.7813415516666667,0.0024365000000000237,0.006200187499999983
model3_sib_cfs_round2,tight,0.7,5000,0.9998,10020.8995,11148.143100000001,12480.011247000017,20898.327,7352.3985,8986.231360000002,1.0020899499999998,1.11481431,1.2480011247000016,1.0503426428571427,1.2837473371428574,0.44485300000000016,0.45915700500000006
model3_sib_cfs_round2,tight,0.8,5000,0.9836,10029.4035,10216.06118,10959.367495000042,47539.256,8078.050499999999,8511.603650000003,1.00294035,1.021606118,1.0959367495000043,1.0097563125,1.0639504562500002,0.48834799999999984,0.5368180324999999
model3_sib_cfs_round2,tight,0.9,5000,0.0004,6786.1185,7146.606530000001,8376.540438000005,13790.101,6763.2744999999995,7116.50275,0.67861185,0.714660653,0.8376540438000004,0.7514749444444444,0.7907225277777777,0.011149000000000114,0.021371255000000377
model3_sib_cfs_round2,soft,0.1,5000,0.0004,7683.534,8273.03599,9363.090325000107,102915.922,7551.6085,8088.565510000001,0.07683534,0.0827303599,0.09363090325000106,0.75516085,0.8088565510000001,0.0009022166666666661,0.001393548333333338
model3_sib_cfs_round2,soft,0.2,5000,0.0,14091.705,14529.350559999999,14800.511373000001,16048.226,13952.3595,14381.54658,0.14091705,0.14529350559999998,0.14800511373,0.697617975,0.719077329,0.0010236281249999934,0.0015897026249999991
model3_sib_cfs_round2,soft,0.3,5000,0.0,21135.1265,21631.629880000004,21891.543399000013,23494.151,20996.1725,21473.5596,0.211351265,0.21631629880000003,0.21891543399000013,0.6998724166666666,0.7157853200000001,0.0011475500000000076,0.0017285445714285631
model3_sib_cfs_round2,soft,0.4,5000,0.0002,28316.447,29704.05147,32152.008772000612,115574.237,28170.449999999997,29526.56684,0.28316447,0.2970405147,0.3215200877200062,0.7042612500000001,0.738164171,0.001379375000000012,0.002064159333333333
model3_sib_cfs_round2,soft,0.5,5000,0.0,35417.125,36237.520430000004,36697.277257,38065.62,35277.391,36082.37653,0.35417125,0.3623752043,0.36697277256999994,0.70554782,0.7216475306000001,0.0015879599999999846,0.0024563413999999784
model3_sib_cfs_round2,soft,0.6,5000,1.0,107151.581,111403.71623,113339.44094300004,116062.974,67615.303,71833.36417,1.0715158100000002,1.1140371623,1.1333944094300004,1.1269217166666667,1.1972227361666667,0.49431831875,0.4969703529999999
model3_sib_cfs_round2,soft,0.7,5000,0.0,48164.1265,49160.039170000004,50099.91448500001,59929.946,48115.471000000005,49100.96688,0.481641265,0.49160039170000003,0.5009991448500001,0.6873638714285715,0.701442384,0.0004260416666666667,0.0037312304999999003
model3_sib_cfs_round2,soft,0.8,5000,0.0002,61780.837,66516.45149,68410.18807600008,103793.791,61754.823000000004,66476.60057,0.61780837,0.6651645149000001,0.6841018807600009,0.7719352875000001,0.830957507125,0.000606537500000104,0.0013247772499998646
model3_sib_cfs_round2,soft,0.9,5000,0.788,109760.1465,147720.38948,150059.597352,154358.835,99882.10250000001,137873.94152,1.097601465,1.4772038948000001,1.50059597352,1.1098011388888889,1.5319326835555556,0.4921728999999999,0.5026772595000002
model3_sib_cfs_round2,soft,0.94,5000,0.0,88835.117,91218.66465,93040.90840500004,95752.895,88809.989,91155.50727000002,0.88835117,0.9121866465,0.9304090840500003,0.9447871170212766,0.9697394390425533,0.001884333333334022,0.004355664999999326
