model,scale,U,n,miss_rate,R_p50,R_p99,R_p999,R_max,C_p50,C_p99,RoverD_p50,RoverD_p99,RoverD_p999,alpha_p50,alpha_p99,delta_p50,delta_p99
model3-w2_sib_res_round5,tight,0.1,5000,0.9968,10135.828,10305.1558,20040.704401000003,60846.061,1163.551,1277.38759,1.0135828,1.03051558,2.0040704401000005,1.163551,1.27738759,0.49844686111111103,0.5015573400000001
model3-w2_sib_res_round5,tight,0.2,5000,0.0048,1546.44,1745.5096800000006,10701.013281000027,18144.324,1525.294,1669.8260600000003,0.154644,0.17455096800000006,1.0701013281000027,0.7626470000000001,0.8349130300000002,0.0013080624999999985,0.0030868331250000166
model3-w2_sib_res_round5,tight,0.3,5000,0.001,2147.1980000000003,2263.96925,2964.5599160014394,10783.221,2127.9705000000004,2244.74211,0.21471980000000002,0.226396925,0.29645599160014396,0.7093235,0.74824737,0.0013232857142857029,0.00196036357142857
model3-w2_sib_res_round5,tight,0.4,5000,0.5292,10021.0985,10031.39626,11211.907787000015,18266.264,3996.126,4216.294630000001,1.00210985,1.003139626,1.1211907787000015,0.9990315000000001,1.0540736575000003,0.48639837499999994,0.5029053149999999
model3-w2_sib_res_round5,soft,0.1,5000,0.001,7211.8085,7621.21712,11548.389171018078,100975.104,7050.404500000001,7429.365900000002,0.072118085,0.0762121712,0.1154838917101808,0.70504045,0.7429365900000001,0.0009601972222222229,0.0013888707777777772
model3-w2_sib_res_round5,soft,0.2,5000,0.0012,14170.4225,14721.78003,100188.78167100003,102886.145,14010.004,14606.807940000002,0.14170422500000002,0.1472178003,1.0018878167100003,0.7005002,0.7303403970000001,0.0010329187500000047,0.0015285790624999986
model3-w2_sib_res_round5,soft,0.3,5000,0.0,21208.724000000002,21723.9161,25869.15168900024,29257.768,21047.1365,21548.604919999998,0.21208724,0.217239161,0.2586915168900024,0.7015712166666666,0.7182868306666667,0.0011566607142857199,0.001707742571428556
model3-w2_sib_res_round5,soft,0.4,5000,1.0,110604.6425,114546.98875,120841.57712800016,134776.326,50762.888999999996,54657.933000000005,1.1060464250000002,1.1454698875,1.2084157712800017,1.269072225,1.3664483250000001,0.49869084166666666,0.4988558955
model3-w2_sib_res_round5,soft,0.5,5000,0.977,104139.86050000001,105096.8814,106671.35211300003,110241.318,54368.7455,55271.3394,1.041398605,1.0509688140000002,1.0667135211300003,1.0873749099999999,1.1054267880000002,0.497671865,0.49961315149999996
model3-w2_sib_res_round5,soft,0.6,5000,0.0,42406.4215,43413.325039999996,49344.25290200042,87862.595,42363.423500000004,43348.29498,0.424064215,0.4341332504,0.49344252902000424,0.7060570583333333,0.722471583,0.00030078125,0.0027133063750000115
model3-w2_sib_res_round5,soft,0.7,5000,0.0,48807.8375,50187.34712000004,57347.87763300014,70775.735,48770.5855,50143.26804,0.48807837500000006,0.5018734712000005,0.5734787763300014,0.6967226500000001,0.7163324005714287,0.0004063666666666298,0.003721429833333385
model3-w2_sib_res_round5,soft,0.8,5000,0.0,55061.984,56304.131270000005,63151.69267500001,67144.32,55014.518,56269.85279,0.55061984,0.5630413127000001,0.63151692675,0.687681475,0.703373159875,0.0005660500000000865,0.005341233500000112
model3-w2_sib_res_round5,soft,0.9,5000,0.0008,81965.391,85057.89738000001,89965.9954090009,105992.479,81945.533,84956.41630000001,0.81965391,0.8505789738000001,0.899659954090009,0.9105059222222222,0.9439601811111112,0.0010588999999999941,0.0018054054999996517
model3-w2_sib_res_round5,soft,0.94,5000,0.0004,78387.058,82526.61502,88916.01266100064,106627.389,78363.5375,82499.03871,0.7838705800000001,0.8252661502,0.8891601266100065,0.8336546542553191,0.8776493479787233,0.0019744166666666087,0.0032811283333332706
