i,release_ns,start_ns,finish_ns,response_us,exec_cpu_us,miss
213,21532390000000,21532390058068,21532392059102,2059.102,2000.352,0
214,21532400000000,21532400032436,21532402033750,2033.750,2000.480,0
215,21532410000000,21532410060557,21532412061919,2061.919,2000.440,0
216,21532420000000,21532420058934,21532422060303,2060.303,2000.416,0
217,21532430000000,21532430060814,21532432061920,2061.920,2000.320,0
218,21532440000000,21532440021422,21532442023568,2023.568,2000.472,0
219,21532450000000,21532450033375,21532452034544,2034.544,2000.312,0
220,21532460000000,21532460062320,21532462063866,2063.866,2000.776,0
221,21532470000000,21532470059472,21532472060594,2060.594,2000.424,0
222,21532480000000,21532480058745,21532482060042,2060.042,2000.440,0
223,21532490000000,21532490060489,21532492061667,2061.667,2000.424,0
224,21532500000000,21532500099986,21532502101636,2101.636,2000.328,0
225,21532510000000,21532510059874,21532512061676,2061.676,2000.464,0
226,21532520000000,21532520019785,21532522020971,2020.971,2000.424,0
227,21532530000000,21532530056963,21532532058381,2058.381,2000.440,0
228,21532540000000,21532540060075,21532542061301,2061.301,2000.352,0
229,21532550000000,21532550016179,21532552018029,2018.029,2000.512,0
230,21532560000000,21532560056508,21532562057798,2057.798,2000.528,0
231,21532570000000,21532570060437,21532572062039,2062.039,2000.368,0
232,21532580000000,21532580038437,21532582040183,2040.183,2000.496,0
233,21532590000000,21532590057878,21532592067432,2067.432,2000.392,0
234,21532600000000,21532600040686,21532602041992,2041.992,2000.488,0
235,21532610000000,21532610059943,21532612094153,2094.153,2000.472,0
236,21532620000000,21532620015214,21532622033712,2033.712,2000.416,0
237,21532630000000,21532630059552,21532632061153,2061.153,2000.312,0
238,21532640000000,21532640020231,21532642021745,2021.745,2000.304,0
239,21532650000000,21532650066257,21532652067834,2067.834,2000.328,0
240,21532660000000,21532660060265,21532662061955,2061.955,2000.472,0
241,21532670000000,21532670058409,21532672059819,2059.819,2000.520,0
242,21532680000000,21532680061082,21532682062196,2062.196,2000.320,0
243,21532690000000,21532690059498,21532692060620,2060.620,2000.320,0
244,21532700000000,21532700037514,21532702039292,2039.292,2000.376,0
245,21532710000000,21532710062179,21532712064013,2064.013,2000.384,0
246,21532720000000,21532720018003,21532722019540,2019.540,2000.704,0
247,21532730000000,21532730061628,21532732062966,2062.966,2000.368,0
248,21532740000000,21532740059357,21532742060582,2060.582,2000.544,0
249,21532750000000,21532750055365,21532752056431,2056.431,2000.352,0
250,21532760000000,21532760059405,21532762060351,2060.351,2000.320,0
251,21532770000000,21532770057030,21532772057928,2057.928,2000.280,0
252,21532780000000,21532780061375,21532782062368,2062.368,2000.296,0
253,21532790000000,21532790058879,21532792059881,2059.881,2000.416,0
254,21532800000000,21532800027183,21532802028264,2028.264,2000.408,0
255,21532810000000,21532810058472,21532812059738,2059.738,2000.576,0
256,21532820000000,21532820082945,21532822084731,2084.731,2000.288,0
257,21532830000000,21532830058921,21532832237063,2237.063,2000.464,0
258,21532840000000,21532840026273,21532842028155,2028.155,2000.672,0
259,21532850000000,21532850052770,21532852063380,2063.380,2000.288,0
260,21532860000000,21532860038826,21532862040396,2040.396,2000.640,0
261,21532870000000,21532870060347,21532872076965,2076.965,2000.296,0
262,21532880000000,21532880020602,21532882022172,2022.172,2000.400,0
263,21532890000000,21532890058908,21532892060206,2060.206,2000.416,0
264,21532900000000,21532900054820,21532902056246,2056.246,2000.312,0
265,21532910000000,21532910064701,21532912066511,2066.511,2000.504,0
266,21532920000000,21532920058989,21532922060119,2060.119,2000.328,0
267,21532930000000,21532930062237,21532932063783,2063.783,2000.280,0
268,21532940000000,21532940059622,21532942061096,2061.096,2000.328,0
269,21532950000000,21532950038582,21532952040247,2040.247,2000.392,0
270,21532960000000,21532960061631,21532962063329,2063.329,2000.376,0
271,21532970000000,21532970061711,21532972063545,2063.545,2000.376,0
272,21532980000000,21532980060792,21532982061993,2061.993,2000.280,0
273,21532990000000,21532990068944,21532992070714,2070.714,2000.376,0
274,21533000000000,21533000410897,21533002412579,2412.579,2000.456,0
275,21533010000000,21533010061409,21533012063066,2063.066,2000.440,0
276,21533020000000,21533020058793,21533022059883,2059.883,2000.280,0
277,21533030000000,21533030058410,21533032059891,2059.891,2000.400,0
278,21533040000000,21533040063242,21533042064804,2064.804,2000.528,0
279,21533050000000,21533050020202,21533052022340,2022.340,2000.512,0
280,21533060000000,21533060025682,21533062027324,2027.324,2000.712,0
281,21533070000000,21533070060548,21533072061725,2061.725,2000.392,0
282,21533080000000,21533080060164,21533082061286,2061.286,2000.432,0
283,21533090000000,21533090058524,21533092060158,2060.158,2000.480,0
284,21533100000000,21533100055917,21533102058030,2058.030,2000.288,0
285,21533110000000,21533110058661,21533112059847,2059.847,2000.344,0
286,21533120000000,21533120035645,21533122037423,2037.423,2000.448,0
287,21533130000000,21533130061342,21533132063032,2063.032,2000.264,0
288,21533140000000,21533140060294,21533142061656,2061.656,2000.496,0
289,21533150000000,21533150018934,21533152020784,2020.784,2000.376,0
290,21533160000000,21533160057951,21533162059265,2059.265,2000.504,0
291,21533170000000,21533170059920,21533172060922,2060.922,2000.272,0
292,21533180000000,21533180037072,21533182039002,2039.002,2000.288,0
293,21533190000000,21533190060921,21533192062315,2062.315,2000.536,0
294,21533200000000,21533200033897,21533202035243,2035.243,2000.408,0
295,21533210000000,21533210060890,21533212071844,2071.844,2000.496,0
296,21533220000000,21533220067395,21533222106797,2106.797,2000.448,0
297,21533230000000,21533230065027,21533232077837,2077.837,2000.464,0
298,21533240000000,21533240017602,21533242019220,2019.220,2000.464,0
299,21533250000000,21533250036347,21533252037573,2037.573,2000.456,0
300,21533260000000,21533260059100,21533262060326,2060.326,2000.464,0
301,21533270000000,21533270072109,21533272074263,2074.263,2000.464,0
302,21533280000000,21533280017540,21533282018846,2018.846,2000.432,0
303,21533290000000,21533290058942,21533292060328,2060.328,2000.464,0
304,21533300000000,21533300032630,21533302033823,2033.823,2000.448,0
305,21533310000000,21533310058439,21533312059904,2059.904,2000.504,0
306,21533320000000,21533320059319,21533322060633,2060.633,2000.528,0
307,21533330000000,21533330074360,21533332076297,2076.297,2000.552,0
308,21533340000000,21533340025959,21533342027137,2027.137,2000.336,0
309,21533350000000,21533350031784,21533352033313,2033.313,2000.688,0
310,21533360000000,21533360060145,21533362061259,2061.259,2000.368,0
311,21533370000000,21533370058841,21533372060075,2060.075,2000.328,0
312,21533380000000,21533380061194,21533382062804,2062.804,2000.648,0
313,21533390000000,21533390062586,21533392063916,2063.916,2000.304,0
314,21533400000000,21533400032786,21533402034084,2034.084,2000.520,0
315,21533410000000,21533410060267,21533412061765,2061.765,2000.264,0
316,21533420000000,21533420061236,21533422062294,2062.294,2000.304,0
317,21533430000000,21533430059324,21533432060550,2060.550,2000.304,0
318,21533440000000,21533440018460,21533442020158,2020.158,2000.352,0
319,21533450000000,21533450033741,21533452035351,2035.351,2000.616,0
320,21533460000000,21533460065414,21533462066648,2066.648,2000.464,0
321,21533470000000,21533470060470,21533472062152,2062.152,2000.488,0
322,21533480000000,21533480028438,21533482029768,2029.768,2000.488,0
323,21533490000000,21533490060063,21533492061649,2061.649,2000.352,0
324,21533500000000,21533500081216,21533502082642,2082.642,2000.352,0
325,21533510000000,21533510061080,21533512062762,2062.762,2000.464,0
326,21533520000000,21533520010927,21533522012689,2012.689,2000.408,0
327,21533530000000,21533530060057,21533532061459,2061.459,2000.512,0
328,21533540000000,21533540058194,21533542059260,2059.260,2000.336,0
329,21533550000000,21533550028777,21533552029835,2029.835,2000.280,0
330,21533560000000,21533560058394,21533562059868,2059.868,2000.752,0
331,21533570000000,21533570059011,21533572060516,2060.516,2000.392,0
332,21533580000000,21533580058764,21533582060157,2060.157,2000.520,0
333,21533590000000,21533590064268,21533592066021,2066.021,2000.336,0
334,21533600000000,21533600031099,21533602032557,2032.557,2000.704,0
335,21533610000000,21533610055693,21533612056767,2056.767,2000.336,0
336,21533620000000,21533620059893,21533622061231,2061.231,2000.464,0
337,21533630000000,21533630058870,21533632060016,2060.016,2000.440,0
338,21533640000000,21533640017861,21533642018983,2018.983,2000.400,0
339,21533650000000,21533650041103,21533652042616,2042.616,2000.344,0
340,21533660000000,21533660104792,21533662106130,2106.130,2000.488,0
341,21533670000000,21533670061463,21533672063033,2063.033,2000.704,0
342,21533680000000,21533680061880,21533682062978,2062.978,2000.400,0
343,21533690000000,21533690065641,21533692071986,2071.986,2000.280,0
344,21533700000000,21533700049113,21533702050898,2050.898,2000.400,0
345,21533710000000,21533710059537,21533712061003,2061.003,2000.504,0
346,21533720000000,21533720060258,21533722061572,2061.572,2000.336,0
347,21533730000000,21533730057794,21533732115277,2115.277,2000.352,0
348,21533740000000,21533740016778,21533742017971,2017.971,2000.368,0
349,21533750000000,21533750076436,21533752077797,2077.797,2000.376,0
350,21533760000000,21533760058308,21533762059637,2059.637,2000.472,0
351,21533770000000,21533770057212,21533772058598,2058.598,2000.664,0
352,21533780000000,21533780060901,21533782062079,2062.079,2000.416,0
353,21533790000000,21533790060597,21533792061687,2061.687,2000.504,0
354,21533800000000,21533800027892,21533802029070,2029.070,2000.504,0
355,21533810000000,21533810060054,21533812061288,2061.288,2000.472,0
356,21533820000000,21533820028861,21533822030951,2030.951,2000.544,0
357,21533830000000,21533830081591,21533832149395,2149.395,2001.096,0
358,21533840000000,21533840014822,21533842016336,2016.336,2000.288,0
359,21533850000000,21533850039415,21533852044497,2044.497,2000.472,0
360,21533860000000,21533860014575,21533862016089,2016.089,2000.432,0
361,21533870000000,21533870057136,21533872058274,2058.274,2000.328,0
362,21533880000000,21533880015776,21533882017097,2017.097,2000.544,0
363,21533890000000,21533890057417,21533892058899,2058.899,2000.456,0
364,21533900000000,21533900036737,21533902038179,2038.179,2000.520,0
365,21533910000000,21533910058162,21533912059316,2059.316,2000.352,0
366,21533920000000,21533920131060,21533922133510,2133.510,2000.448,0
367,21533930000000,21533930058435,21533932059781,2059.781,2000.480,0
368,21533940000000,21533940057044,21533942058326,2058.326,2000.472,0
369,21533950000000,21533950045580,21533952047477,2047.477,2000.512,0
370,21533960000000,21533960061733,21533962063199,2063.199,2000.344,0
371,21533970000000,21533970060405,21533972062183,2062.183,2000.512,0
372,21533980000000,21533980061630,21533982062904,2062.904,2000.432,0
373,21533990000000,21533990061662,21533992062832,2062.832,2000.408,0
374,21534000000000,21534000261011,21534002262533,2262.533,2000.456,0
375,21534010000000,21534010060583,21534012061968,2061.968,2000.472,0
376,21534020000000,21534020064039,21534022065657,2065.657,2000.416,0
377,21534030000000,21534030063271,21534032089746,2089.746,2000.296,0
378,21534040000000,21534040061200,21534042062409,2062.409,2000.376,0
379,21534050000000,21534050030079,21534052031569,2031.569,2000.352,0
380,21534060000000,21534060058329,21534062059482,2059.482,2000.480,0
381,21534070000000,21534070058993,21534072060147,2060.147,2000.360,0
382,21534080000000,21534080061601,21534082062843,2062.843,2000.448,0
383,21534090000000,21534090060826,21534092062540,2062.540,2000.504,0
384,21534100000000,21534100040427,21534102042292,2042.292,2000.368,0
385,21534110000000,21534110059947,21534112061029,2061.029,2000.272,0
386,21534120000000,21534120062652,21534122064453,2064.453,2000.432,0
387,21534130000000,21534130060036,21534132061422,2061.422,2000.400,0
388,21534140000000,21534140062597,21534142064191,2064.191,2000.704,0
389,21534150000000,21534150044764,21534152046686,2046.686,2000.360,0
390,21534160000000,21534160015900,21534162016950,2016.950,2000.272,0
391,21534170000000,21534170058822,21534172066776,2066.776,2000.376,0
392,21534180000000,21534180061342,21534182062576,2062.576,2000.328,0
393,21534190000000,21534190059150,21534192060472,2060.472,2000.312,0
394,21534200000000,21534200042047,21534202043400,2043.400,2000.632,0
395,21534210000000,21534210057239,21534212058401,2058.401,2000.496,0
396,21534220000000,21534220058448,21534222059769,2059.769,2000.424,0
397,21534230000000,21534230070280,21534232072458,2072.458,2000.312,0
398,21534240000000,21534240017488,21534242019217,2019.217,2000.328,0
399,21534250000000,21534250057633,21534252058835,2058.835,2000.296,0
400,21534260000000,21534260061137,21534262062315,2062.315,2000.344,0
401,21534270000000,21534270063010,21534272064748,2064.748,2000.312,0
402,21534280000000,21534280034106,21534282035715,2035.715,2000.320,0
403,21534290000000,21534290058131,21534292059492,2059.492,2000.440,0
404,21534300000000,21534300034842,21534302036212,2036.212,2000.368,0
405,21534310000000,21534310056219,21534312057437,2057.437,2000.264,0
406,21534320000000,21534320058116,21534322059150,2059.150,2000.352,0
407,21534330000000,21534330058172,21534332059438,2059.438,2000.464,0
408,21534340000000,21534340068589,21534342070215,2070.215,2000.296,0
409,21534350000000,21534350036901,21534352038263,2038.263,2000.264,0
410,21534360000000,21534360061606,21534362062816,2062.816,2000.304,0
411,21534370000000,21534370059862,21534372060960,2060.960,2000.304,0
412,21534380000000,21534380060359,21534382061728,2061.728,2000.400,0
413,21534390000000,21534390059719,21534392060889,2060.889,2000.416,0
414,21534400000000,21534400034183,21534402035249,2035.249,2000.400,0
415,21534410000000,21534410060064,21534412061290,2061.290,2000.336,0
416,21534420000000,21534420060024,21534422061290,2061.290,2000.584,0
417,21534430000000,21534430065393,21534432068338,2068.338,2000.456,0
418,21534440000000,21534440025800,21534442027418,2027.418,2000.488,0
419,21534450000000,21534450033209,21534452034474,2034.474,2000.328,0
420,21534460000000,21534460058682,21534462059923,2059.923,2000.408,0
421,21534470000000,21534472888665,21534474890218,4890.218,2000.456,0
422,21534480000000,21534480011434,21534482013083,2013.083,2000.408,0
423,21534490000000,21534490063020,21534492074973,2074.973,2000.344,0
424,21534500000000,21534500156534,21534502158408,2158.408,2000.400,0
425,21534510000000,21534510059892,21534512061358,2061.358,2000.272,0
426,21534520000000,21534520057037,21534522058631,2058.631,2000.520,0
427,21534530000000,21534530059725,21534532061287,2061.287,2000.376,0
428,21534540000000,21534540057486,21534542058808,2058.808,2000.488,0
429,21534550000000,21534550039894,21534552041144,2041.144,2000.392,0
430,21534560000000,21534560059607,21534562060665,2060.665,2000.352,0
431,21534570000000,21534570060904,21534572062921,2062.921,2000.544,0
432,21534580000000,21534580033224,21534582035089,2035.089,2000.736,0
433,21534590000000,21534590058184,21534592059642,2059.642,2000.456,0
434,21534600000000,21534600058105,21534602059587,2059.587,2000.464,0
435,21534610000000,21534610058849,21534612088484,2088.484,2000.360,0
436,21534620000000,21534620013217,21534622229624,2229.624,2000.280,0
437,21534630000000,21534630059682,21534632061212,2061.212,2000.368,0
438,21534640000000,21534640009057,21534642010355,2010.355,2000.280,0
439,21534650000000,21534650032890,21534652033980,2033.980,2000.288,0
440,21534660000000,21534660014034,21534662015212,2015.212,2000.376,0
441,21534670000000,21534670057772,21534672058934,2058.934,2000.336,0
442,21534680000000,21534680034972,21534682036782,2036.782,2000.472,0
443,21534690000000,21534690064013,21534692065790,2065.790,2000.440,0
444,21534700000000,21534700037405,21534702038831,2038.831,2000.432,0
445,21534710000000,21534710058550,21534712059639,2059.639,2000.320,0
446,21534720000000,21534720060095,21534722065584,2065.584,2004.744,0
447,21534730000000,21534730060967,21534732062633,2062.633,2000.528,0
448,21534740000000,21534740027310,21534744859598,4859.598,2000.376,0
449,21534750000000,21534750047623,21534752077186,2077.186,2000.320,0
450,21534760000000,21534760016703,21534762017953,2017.953,2000.440,0
451,21534770000000,21534770067648,21534772069346,2069.346,2000.336,0
452,21534780000000,21534780061057,21534782062474,2062.474,2000.504,0
453,21534790000000,21534790059857,21534792061227,2061.227,2000.328,0
454,21534800000000,21534800030841,21534802031954,2031.954,2000.392,0
455,21534810000000,21534810060458,21534812069772,2069.772,2000.768,0
456,21534820000000,21534820022146,21534822023916,2023.916,2000.488,0
457,21534830000000,21534830059907,21534832094878,2094.878,2000.432,0
458,21534840000000,21534840027035,21534842028845,2028.845,2000.360,0
459,21534850000000,21534850019115,21534852032661,2032.661,2000.768,0
460,21534860000000,21534860038420,21534862040214,2040.214,2000.472,0
461,21534870000000,21534870065989,21534872067655,2067.655,2000.288,0
462,21534880000000,21534880009428,21534882010894,2010.894,2000.504,0
463,21534890000000,21534890062814,21534892073024,2073.024,2000.712,0
464,21534900000000,21534900038310,21534902039592,2039.592,2000.328,0
465,21534910000000,21534910058167,21534912059329,2059.329,2000.272,0
466,21534920000000,21534920059583,21534922060649,2060.649,2000.320,0
467,21534930000000,21534930060416,21534932061762,2061.762,2000.384,0
468,21534940000000,21534940015063,21534942016657,2016.657,2000.616,0
469,21534950000000,21534950035720,21534952037530,2037.530,2000.392,0
470,21534960000000,21534960060353,21534962061995,2061.995,2000.320,0
471,21534970000000,21534970060138,21534972061387,2061.387,2000.400,0
472,21534980000000,21534980059730,21534982061180,2061.180,2000.344,0
473,21534990000000,21534990060307,21534992061524,2061.524,2000.368,0
474,21535000000000,21535000369475,21535002371020,2371.020,2000.304,0
475,21535010000000,21535010061028,21535012062429,2062.429,2000.424,0
476,21535020000000,21535020060612,21535022061662,2061.662,2000.272,0
477,21535030000000,21535030071917,21535032073846,2073.846,2000.776,0
478,21535040000000,21535040032100,21535042033542,2033.542,2000.336,0
479,21535050000000,21535050034093,21535052036006,2036.006,2000.464,0
480,21535060000000,21535060059390,21535062709928,2709.928,2000.328,0
481,21535070000000,21535070059374,21535072060752,2060.752,2000.296,0
482,21535080000000,21535080061407,21535082062497,2062.497,2000.272,0
483,21535090000000,21535090059479,21535092060921,2060.921,2000.496,0
484,21535100000000,21535100040303,21535102041633,2041.633,2000.472,0
485,21535110000000,21535110059336,21535112060554,2060.554,2000.384,0
486,21535120000000,21535120028759,21535122030385,2030.385,2000.432,0
487,21535130000000,21535130060713,21535132062307,2062.307,2000.256,0
488,21535140000000,21535140062338,21535142063491,2063.491,2000.280,0
489,21535150000000,21535150031153,21535152033179,2033.179,2000.776,0
490,21535160000000,21535160059858,21535162061036,2061.036,2000.344,0
491,21535170000000,21535170058490,21535172060116,2060.116,2000.368,0
492,21535180000000,21535180059763,21535182061012,2061.012,2000.464,0
493,21535190000000,21535190061348,21535192062373,2062.373,2000.328,0
494,21535200000000,21535200030403,21535202031477,2031.477,2000.432,0
495,21535210000000,21535210058988,21535212060262,2060.262,2000.496,0
496,21535220000000,21535220065861,21535222156913,2156.913,2000.328,0
497,21535230000000,21535230059277,21535232060711,2060.711,2000.528,0
498,21535240000000,21535240015085,21535242016550,2016.550,2000.272,0
499,21535250000000,21535250076118,21535252077696,2077.696,2000.288,0
500,21535260000000,21535260060015,21535262061121,2061.121,2000.352,0
501,21535270000000,21535270060183,21535272071057,2071.057,2000.384,0
502,21535280000000,21535280012798,21535282014416,2014.416,2000.544,0
503,21535290000000,21535290058488,21535292059650,2059.650,2000.312,0
504,21535300000000,21535300011039,21535302012313,2012.313,2000.432,0
505,21535310000000,21535310062713,21535312064035,2064.035,2000.440,0
506,21535320000000,21535320060378,21535322061699,2061.699,2000.528,0
507,21535330000000,21535330063586,21535332064932,2064.932,2000.328,0
508,21535340000000,21535340059674,21535342060828,2060.828,2000.416,0
509,21535350000000,21535350032626,21535352033620,2033.620,2000.320,0
510,21535360000000,21535360059067,21535362060301,2060.301,2000.504,0
511,21535370000000,21535370073436,21535372075414,2075.414,2000.672,0
512,21535380000000,21535380011891,21535382013029,2013.029,2000.336,0
513,21535390000000,21535390060413,21535392062070,2062.070,2000.472,0
514,21535400000000,21535400036724,21535402038006,2038.006,2000.552,0
515,21535410000000,21535410057645,21535412058799,2058.799,2000.376,0
516,21535420000000,21535420058070,21535422058976,2058.976,2000.384,0
517,21535430000000,21535430063895,21535432065496,2065.496,2000.352,0
518,21535440000000,21535440021190,21535442022864,2022.864,2000.312,0
519,21535450000000,21535450036343,21535452037817,2037.817,2000.512,0
520,21535460000000,21535460061168,21535462062698,2062.698,2000.320,0
521,21535470000000,21535470057281,21535472058387,2058.387,2000.424,0
522,21535480000000,21535480015488,21535482016738,2016.738,2000.448,0
523,21535490000000,21535490058745,21535492059691,2059.691,2000.328,0
524,21535500000000,21535500089978,21535502091740,2091.740,2000.384,0
525,21535510000000,21535510061394,21535512063276,2063.276,2000.432,0
526,21535520000000,21535520064971,21535522065997,2065.997,2000.280,0
527,21535530000000,21535530063667,21535532064893,2064.893,2000.304,0
528,21535540000000,21535540060764,21535542061949,2061.949,2000.432,0
529,21535550000000,21535550032283,21535557162564,7162.564,2000.400,0
530,21535560000000,21535560065693,21535562066910,2066.910,2000.488,0
531,21535570000000,21535570060653,21535572077415,2077.415,2000.368,0
532,21535580000000,21535580028365,21535582030150,2030.150,2000.536,0
533,21535590000000,21535590059710,21535592061016,2061.016,2000.544,0
534,21535600000000,21535600034470,21535602035720,2035.720,2000.472,0
535,21535610000000,21535610058183,21535612068633,2068.633,2000.448,0
536,21535620000000,21535620058479,21535622059809,2059.809,2000.520,0
537,21535630000000,21535630060672,21535632062034,2062.034,2000.336,0
538,21535640000000,21535640051192,21535642052754,2052.754,2000.344,0
539,21535650000000,21535650036392,21535652037802,2037.802,2000.528,0
540,21535660000000,21535660015600,21535662016706,2016.706,2000.528,0
541,21535670000000,21535670059178,21535672060380,2060.380,2000.368,0
542,21535680000000,21535680060162,21535682061268,2061.268,2000.384,0
543,21535690000000,21535690056731,21535692057932,2057.932,2000.520,0
544,21535700000000,21535700052187,21535702054005,2054.005,2000.280,0
545,21535710000000,21535710058411,21535712059925,2059.925,2000.464,0
546,21535720000000,21535720059156,21535722060341,2060.341,2000.512,0
547,21535730000000,21535730060956,21535732062446,2062.446,2000.432,0
548,21535740000000,21535740058012,21535742059166,2059.166,2000.496,0
549,21535750000000,21535750072341,21535752093183,2093.183,2000.696,0
550,21535760000000,21535760058357,21535762059679,2059.679,2000.672,0
551,21535770000000,21535770057470,21535772058728,2058.728,2000.624,0
552,21535780000000,21535780045358,21535782047032,2047.032,2000.336,0
553,21535790000000,21535790057591,21535792059345,2059.345,2000.320,0
554,21535800000000,21535800037679,21535802039433,2039.433,2000.472,0
555,21535810000000,21535810057144,21535812069290,2069.290,2000.320,0
556,21535820000000,21535820056913,21535822057930,2057.930,2000.344,0
557,21535830000000,21535830098466,21535832116332,2116.332,2000.456,0
558,21535840000000,21535840063033,21535842064275,2064.275,2000.336,0
559,21535850000000,21535850042898,21535852044403,2044.403,2000.288,0
560,21535860000000,21535860059298,21535862060444,2060.444,2000.440,0
561,21535870000000,21535870056947,21535872058093,2058.093,2000.352,0
562,21535880000000,21535880061355,21535882062445,2062.445,2000.328,0
563,21535890000000,21535890060099,21535892061405,2061.405,2000.416,0
564,21535900000000,21535900033755,21535902035213,2035.213,2000.464,0
565,21535910000000,21535910062332,21535912063750,2063.750,2000.536,0
566,21535920000000,21535920058813,21535922059766,2059.766,2000.408,0
567,21535930000000,21535930062229,21535932064071,2064.071,2000.360,0
568,21535940000000,21535940060038,21535942061191,2061.191,2000.408,0
569,21535950000000,21535950033317,21535952046575,2046.575,2000.384,0
570,21535960000000,21535960033198,21535962035103,2035.103,2000.656,0
571,21535970000000,21535970059551,21535972061248,2061.248,2000.528,0
572,21535980000000,21535980061263,21535982062465,2062.465,2000.448,0
573,21535990000000,21535990057296,21535992058562,2058.562,2000.304,0
574,21536000000000,21536000244717,21536002245974,2245.974,2000.416,0
575,21536010000000,21536010057536,21536012058994,2058.994,2000.344,0
576,21536020000000,21536020018016,21536022019746,2019.746,2000.304,0
577,21536030000000,21536030057185,21536032058659,2058.659,2000.520,0
578,21536040000000,21536040018889,21536042020371,2020.371,2000.432,0
579,21536050000000,21536050018209,21536052019883,2019.883,2000.416,0
580,21536060000000,21536060018154,21536062019419,2019.419,2000.504,0
581,21536070000000,21536070057371,21536072058533,2058.533,2000.408,0
582,21536080000000,21536080058252,21536082059573,2059.573,2000.280,0
583,21536090000000,21536090059852,21536092067542,2067.542,2000.656,0
584,21536100000000,21536100067988,21536102069750,2069.750,2000.448,0
585,21536110000000,21536110061549,21536112109591,2109.591,2000.384,0
586,21536120000000,21536120023204,21536122024910,2024.910,2000.672,0
587,21536130000000,21536130058053,21536132059135,2059.135,2000.288,0
588,21536140000000,21536140060190,21536142061368,2061.368,2000.376,0
589,21536150000000,21536150033710,21536152035432,2035.432,2000.448,0
590,21536160000000,21536160032662,21536162034344,2034.344,2000.512,0
591,21536170000000,21536170057647,21536172058793,2058.793,2000.368,0
592,21536180000000,21536180060768,21536182062442,2062.442,2000.632,0
593,21536190000000,21536190061025,21536192062402,2062.402,2000.504,0
594,21536200000000,21536200022720,21536202024394,2024.394,2000.456,0
595,21536210000000,21536210072354,21536212286409,2286.409,2000.424,0
596,21536220000000,21536220060130,21536222061620,2061.620,2000.376,0
597,21536230000000,21536230061187,21536232062573,2062.573,2000.456,0
598,21536240000000,21536240018306,21536242020004,2020.004,2000.528,0
599,21536250000000,21536250075460,21536252077510,2077.510,2000.440,0
600,21536260000000,21536260060788,21536262062094,2062.094,2000.488,0
601,21536270000000,21536270060484,21536272062310,2062.310,2000.504,0
602,21536280000000,21536280032660,21536282034030,2034.030,2000.304,0
603,21536290000000,21536290061741,21536292063463,2063.463,2000.400,0
604,21536300000000,21536300066006,21536302067720,2067.720,2000.328,0
605,21536310000000,21536310059126,21536312060288,2060.288,2000.416,0
606,21536320000000,21536320060615,21536322061792,2061.792,2000.464,0
607,21536330000000,21536330058287,21536332059313,2059.313,2000.264,0
608,21536340000000,21536340058784,21536342060025,2060.025,2000.496,0
609,21536350000000,21536350029703,21536352030881,2030.881,2000.512,0
610,21536360000000,21536360062313,21536362063826,2063.826,2000.312,0
611,21536370000000,21536370059873,21536372060939,2060.939,2000.280,0
612,21536380000000,21536380017504,21536382018666,2018.666,2000.336,0
613,21536390000000,21536390058378,21536392059868,2059.868,2000.376,0
614,21536400000000,21536400039730,21536402041379,2041.379,2000.312,0
615,21536410000000,21536410058290,21536412059588,2059.588,2000.280,0
616,21536420000000,21536420059571,21536422061061,2061.061,2000.488,0
617,21536430000000,21536430061364,21536432062397,2062.397,2000.280,0
618,21536440000000,21536440020163,21536442022229,2022.229,2000.376,0
619,21536450000000,21536450033980,21536452035254,2035.254,2000.392,0
620,21536460000000,21536460059381,21536462060823,2060.823,2000.536,0
621,21536470000000,21536470060246,21536472061320,2061.320,2000.368,0
622,21536480000000,21536480029046,21536482030936,2030.936,2000.408,0
623,21536490000000,21536490060439,21536492061529,2061.529,2000.408,0
624,21536500000000,21536500063144,21536502064761,2064.761,2000.424,0
625,21536510000000,21536510063320,21536512064970,2064.970,2000.312,0
626,21536520000000,21536520025024,21536522026498,2026.498,2000.480,0
627,21536530000000,21536530073354,21536532128877,2128.877,2000.312,0
628,21536540000000,21536540069178,21536542076476,2076.476,2005.728,0
629,21536550000000,21536550032650,21536552033860,2033.860,2000.400,0
630,21536560000000,21536560059875,21536562060877,2060.877,2000.312,0
631,21536570000000,21536570057788,21536572062862,2062.862,2000.272,0
632,21536580000000,21536580027332,21536582028942,2028.942,2000.448,0
633,21536590000000,21536590056701,21536592063519,2063.519,2000.488,0
634,21536600000000,21536600032973,21536602034215,2034.215,2000.384,0
635,21536610000000,21536610058479,21536612084017,2084.017,2000.304,0
636,21536620000000,21536620015334,21536622020968,2020.968,2000.664,0
637,21536630000000,21536630058704,21536632060378,2060.378,2000.328,0
638,21536640000000,21536640037168,21536642038426,2038.426,2000.416,0
639,21536650000000,21536650031577,21536652032971,2032.971,2000.432,0
640,21536660000000,21536660069186,21536662070612,2070.612,2000.304,0
641,21536670000000,21536670059787,21536672061196,2061.196,2000.496,0
642,21536680000000,21536680061011,21536682062157,2062.157,2000.440,0
643,21536690000000,21536690058364,21536692059373,2059.373,2000.328,0
644,21536700000000,21536700039388,21536702041286,2041.286,2000.464,0
645,21536710000000,21536710057837,21536712059167,2059.167,2000.360,0
646,21536720000000,21536720060141,21536722061367,2061.367,2000.432,0
647,21536730000000,21536730059630,21536732060744,2060.744,2000.368,0
648,21536740000000,21536740062495,21536742063977,2063.977,2000.488,0
