model,scale,U,n,miss_rate,R_p50,R_p99,R_p999,R_max,C_p50,C_p99,RoverD_p50,RoverD_p99,RoverD_p999,alpha_p50,alpha_p99,delta_p50,delta_p99
model3_sib_cfs_round4,tight,0.1,5000,0.946,10045.9815,10362.04593,19244.90992,19248.159,1075.983,1380.4722,1.00459815,1.036204593,1.924490992,1.075983,1.3804721999999998,0.4989086111111112,0.5031691283333334
model3_sib_cfs_round4,tight,0.2,5000,0.2274,8747.2405,10199.658590000001,10246.685576000005,20438.762,2170.2785,2234.5346200000004,0.87472405,1.019965859,1.0246685576000005,1.0851392499999999,1.1172673100000001,0.43635837499999997,0.5006837775
model3_sib_cfs_round4,tight,0.3,5000,1.0,11091.551,20023.71628,20046.031270000003,20081.671,4148.602500000001,5988.29877,1.1091551000000002,2.002371628,2.004603127,1.3828675000000001,1.99609959,0.4957680714285714,0.9897890514285714
model3_sib_cfs_round4,tight,0.4,5000,0.0002,2823.8805,2859.74516,2899.5783770000003,10514.033,2804.826,2838.38243,0.28238805,0.285974516,0.2899578377,0.7012065,0.7095956075000001,0.0016155416666666722,0.002263920833333334
model3_sib_cfs_round4,tight,0.5,5000,0.756,10025.461,10276.08338,10396.317800000043,20197.594,5017.4925,5179.228780000001,1.0025461,1.0276083379999998,1.0396317800000041,1.0034985,1.035845756,0.49967320000000004,0.525484004
model3_sib_cfs_round4,tight,0.6,5000,0.9998,10225.429,10389.06365,10611.002960000007,11207.461,6508.8945,6591.5188499999995,1.0225429,1.0389063649999999,1.0611002960000007,1.08481575,1.0985864749999998,0.4641915625,0.48192967375
model3_sib_cfs_round4,tight,0.7,5000,0.0002,4917.8795,4956.06203,4977.012022,11067.012,4899.4130000000005,4937.35003,0.49178795,0.495606203,0.49770120219999997,0.6999161428571428,0.7053357185714286,0.003108166666666724,0.003875865000000019
model3_sib_cfs_round4,tight,0.8,5000,0.9754,10077.8365,10340.48141,10562.445587,10624.892,8049.159,8252.330160000001,1.00778365,1.0340481410000002,1.0562445587,1.006144875,1.0315412700000002,0.5073783750000003,0.5537955875
model3_sib_cfs_round4,tight,0.9,5000,0.0016,8409.980500000001,8449.066280000001,10476.282303000022,17410.052,8391.274000000001,8429.91981,0.84099805,0.844906628,1.047628230300002,0.9323637777777778,0.9366577566666666,0.0093449999999998,0.010914100000000666
model3_sib_cfs_round4,tight,0.94,5000,0.0002,7659.023999999999,7745.718650000001,7938.346092999999,21679.145,7640.196,7725.645640000001,0.7659024,0.7745718650000001,0.7938346092999999,0.8127868085106383,0.821877195744681,0.015444583333333336,0.01885612499999959
model3_sib_cfs_round4,soft,0.1,5000,0.0,7194.8605,7416.91633,7556.4396850000185,8919.639,7016.7080000000005,7223.649920000001,0.071948605,0.0741691633,0.07556439685000019,0.7016708,0.722364992,0.0009536111111111117,0.0013622525555555564
model3_sib_cfs_round4,soft,0.2,5000,0.0,14095.015500000001,14232.640080000001,14555.413899000003,15755.697,13917.649,14033.91117,0.14095015500000002,0.1423264008,0.14555413899000003,0.69588245,0.7016955585000001,0.001073275000000001,0.0014999150625000038
model3_sib_cfs_round4,soft,0.3,5000,0.0,21103.574500000002,21322.34176,21593.962558000003,33056.696,20932.105,21126.31195,0.211035745,0.21322341760000002,0.21593962558000004,0.6977368333333334,0.7042103983333333,0.0012174142857142994,0.0016967437857142978
model3_sib_cfs_round4,soft,0.4,5000,0.003,37783.469,38703.421600000016,101317.96399800002,106775.484,37728.7965,38552.635200000004,0.37783469000000003,0.38703421600000015,1.01317963998,0.9432199125,0.9638158800000001,0.00045895000000003466,0.0005202527499999708
model3_sib_cfs_round4,soft,0.5,5000,0.0118,49326.629,100271.68380000001,104001.06029900003,107346.221,49279.5405,50236.94951,0.49326629,1.002716838,1.0400106029900003,0.9855908099999999,1.0047389902,0.0005890500000000248,0.49995600720000005
model3_sib_cfs_round4,soft,0.6,5000,0.0,41943.3725,42262.63255,43528.818762000075,50141.647,41886.29,42124.05029,0.41943372500000003,0.42262632549999996,0.4352881876200007,0.6981048333333333,0.7020675048333335,0.0003208187500000349,0.0027270466249999497
model3_sib_cfs_round4,soft,0.7,5000,1.0,101410.8085,102206.04295,104771.40638700001,105185.794,71473.8015,72280.42881,1.014108085,1.0220604295,1.04771406387,1.0210543071428573,1.0325775544285714,0.4988327583333333,0.5011062690000001
model3_sib_cfs_round4,soft,0.8,5000,0.0,60081.051,61375.20198,62510.25477700003,64854.412,60056.764500000005,61346.20354,0.60081051,0.6137520198,0.6251025477700003,0.75070955625,0.7668275442500001,0.0005908625000000938,0.0007759037500000014
model3_sib_cfs_round4,soft,0.9,5000,0.0018,88052.9115,89496.98479,100025.202042,100508.313,88028.859,89405.34849000002,0.880529115,0.8949698479,1.00025202042,0.9780984333333334,0.9933927610000001,0.0011686999999998078,0.0015308089999997321
model3_sib_cfs_round4,soft,0.94,5000,0.1052,89986.3995,122766.25619,141964.88914000045,146207.961,89962.39749999999,117222.20671,0.899863995,1.2276625619000001,1.4196488914000045,0.9570467819148936,1.2470447522340427,0.0020310416666658665,0.4628856708333331
