model,scale,U,n,miss_rate,R_p50,R_p99,R_p999,R_max,C_p50,C_p99,RoverD_p50,RoverD_p99,RoverD_p999,alpha_p50,alpha_p99,delta_p50,delta_p99
model3-w3_phys_cfs_round1,tight,0.1,5000,0.0002,713.3465,742.2141300000001,772.8494020000005,10022.434,694.738,723.79569,0.07133465,0.07422141300000001,0.07728494020000004,0.6947380000000001,0.7237956900000001,0.0010293611111111115,0.001276395555555557
model3-w3_phys_cfs_round1,tight,0.2,5000,0.0,1394.6154999999999,1430.05076,1456.3518000000004,2272.168,1377.319,1412.28504,0.13946155,0.14300507599999998,0.14563518000000003,0.6886595,0.70614252,0.0010780625000000015,0.0013181737499999959
model3-w3_phys_cfs_round1,tight,0.3,5000,0.0,2091.654,2122.3879,2328.7394880000097,3805.542,2074.245,2104.55523,0.2091654,0.21223879000000004,0.23287394880000095,0.691415,0.7015184099999999,0.0012464642857142637,0.0018099071428571254
model3-w3_phys_cfs_round1,tight,0.4,5000,0.0,2835.1205,2849.47942,2964.1295370000116,9377.838,2818.1625,2831.37363,0.28351205,0.284947942,0.29641295370000115,0.7045406249999999,0.7078434075000001,0.0014295416666666558,0.0017857041666666578
model3-w3_phys_cfs_round1,tight,0.5,5000,0.0,3597.182,3614.24092,3698.279018,8356.393,3579.7105,3595.10102,0.3597182,0.36142409200000003,0.36982790179999997,0.7159421,0.719020204,0.0017135500000000094,0.0022633500000000095
model3-w3_phys_cfs_round1,tight,0.6,5000,0.0002,4065.5485,4100.92619,4199.330063000001,26740.054,4048.6945,4083.39196,0.40655485,0.410092619,0.4199330063000001,0.6747824166666667,0.6805653266666667,0.0021430624999999853,0.0027001987499999593
model3-w3_phys_cfs_round1,tight,0.7,5000,0.0002,4917.3225,4953.14688,5106.793006000004,13877.522,4899.834,4935.30122,0.49173225000000004,0.495314688,0.5106793006000004,0.6999762857142857,0.7050430314285715,0.00287166666666667,0.0036018383333333123
model3-w3_phys_cfs_round1,tight,0.8,5000,0.0002,5656.605,5699.51012,5846.010583,18063.291,5639.4765,5680.5850900000005,0.5656604999999999,0.569951012,0.5846010583000001,0.7049345625,0.71007313625,0.004224249999999983,0.005299024999999979
model3-w3_phys_cfs_round1,tight,0.9,5000,0.0004,6303.8645,6344.77422,6370.674906000004,20168.367,6282.7595,6324.53915,0.63038645,0.634477422,0.6370674906000003,0.6980843888888889,0.7027265722222222,0.00841000000000031,0.01090955499999976
model3-w3_phys_cfs_round1,tight,0.94,5000,0.0,6581.488,6625.06881,6720.782097000005,8165.124,6563.9725,6604.45754,0.6581488,0.662506881,0.6720782097000004,0.6982949468085107,0.7026018659574469,0.014770000000000134,0.017998416666667388
model3-w3_phys_cfs_round1,soft,0.1,5000,0.0,7149.27,7251.66495,7480.162227000001,17488.951,6997.2275,7071.18078,0.07149269999999999,0.0725166495,0.07480162227,0.69972275,0.7071180779999999,0.0008625861111111084,0.0012220230000000029
model3-w3_phys_cfs_round1,soft,0.2,5000,0.0,14043.124,14189.10129,14531.132307000002,21396.161,13914.492,14036.026150000002,0.14043124,0.14189101289999997,0.14531132307000003,0.6957246,0.7018013075,0.0009637562500000002,0.0013625350624999952
model3-w3_phys_cfs_round1,soft,0.3,5000,0.0,21107.0985,21288.536520000005,21600.301785000007,22698.194,20946.684999999998,21118.569740000003,0.211070985,0.2128853652,0.2160030178500001,0.6982228333333333,0.7039523246666667,0.0011060607142857146,0.0015611935714285846
model3-w3_phys_cfs_round1,soft,0.4,5000,0.0,27608.831,27798.945860000003,28107.93671800001,31271.913,27452.194499999998,27623.46296,0.27608831,0.2779894586,0.2810793671800001,0.6863048625,0.690586574,0.0012755874999999983,0.0018031382500000015
model3-w3_phys_cfs_round1,soft,0.5,5000,0.0,35279.36,35484.496549999996,35881.264051000035,48897.041,35123.301,35312.75444,0.35279360000000004,0.3548449655,0.35881264051000034,0.7024660199999999,0.7062550888,0.001526670000000013,0.002168325500000021
model3-w3_phys_cfs_round1,soft,0.6,5000,0.0,41955.382,42195.299100000004,42586.002499000046,44051.578,41925.0535,42117.6416,0.41955381999999997,0.421952991,0.4258600249900005,0.6987508916666667,0.7019606933333334,0.00027590624999998,0.002057922250000011
model3-w3_phys_cfs_round1,soft,0.7,5000,0.0,47959.6185,48176.03409,49414.93337200004,54468.728,47937.424,48144.45397,0.47959618499999995,0.4817603409,0.4941493337200004,0.6848203428571429,0.6877779138571429,0.0003687666666666094,0.00048637550000006917
model3-w3_phys_cfs_round1,soft,0.8,5000,0.0,54561.0845,54836.66291,55258.228517,56194.108,54406.7215,54674.95334,0.545610845,0.5483666291,0.5525822851700001,0.68008401875,0.68343691675,0.003788549999999941,0.005366895249999892
model3-w3_phys_cfs_round1,soft,0.9,5000,0.0,62966.632,63224.47167,64686.19110400002,68845.113,62944.437000000005,63198.836090000004,0.6296663200000001,0.6322447167,0.6468619110400001,0.6993826333333333,0.7022092898888889,0.001075250000000051,0.0013395594999998724
model3-w3_phys_cfs_round1,soft,0.94,5000,0.0,64691.629,64956.07822,66345.28469800005,70794.602,64668.068,64932.040230000006,0.6469162900000001,0.6495607821999999,0.6634528469800005,0.687958170212766,0.6907663854255319,0.002004416666666657,0.0023882574999999693
