model,scale,U,n,miss_rate,R_p50,R_p99,R_p999,R_max,C_p50,C_p99,RoverD_p50,RoverD_p99,RoverD_p999,alpha_p50,alpha_p99,delta_p50,delta_p99
model2_round1,tight,0.1,5000,0.0002,751.89,775.0325600000001,793.8463290000016,17603.476,732.654,755.24037,0.075189,0.077503256,0.07938463290000015,0.732654,0.75524037,0.0010441111111111133,0.0012937900000000008
model2_round1,tight,0.2,5000,0.0004,1562.7775,1644.06418,1729.8012970000002,13966.645,1543.5875,1623.27115,0.15627775,0.164406418,0.1729801297,0.7717937500000001,0.811635575,0.0011969375000000042,0.001576138750000005
model2_round1,tight,0.3,5000,0.0002,2208.4905,2276.5685500000004,2303.543354000001,14187.502,2188.599,2256.38832,0.22084905000000002,0.22765685500000002,0.23035433540000008,0.729533,0.75212944,0.00139435714285714,0.0017100107142856865
model2_round1,tight,0.4,5000,0.9972,10042.472000000002,10113.139280000001,10214.339073,14199.856,4135.254,4200.46934,1.0042472,1.011313928,1.0214339073,1.0338135,1.050117335,0.49257091666666664,0.5005385683333334
model2_round1,tight,0.5,5000,0.0002,3704.876,3860.6409300000005,3959.4164000000083,11988.445,3686.2785000000003,3841.12309,0.37048760000000003,0.386064093,0.3959416400000008,0.7372557,0.768224618,0.0018313500000000202,0.0023217099999999647
model2_round1,soft,0.1,5000,0.391,9912.674500000001,100726.15307,100900.01124400001,101029.757,9718.771499999999,10496.74971,0.099126745,1.0072615307000001,1.00900011244,0.97187715,1.0496749710000002,0.001143472222222216,0.5021961343888889
model2_round1,soft,0.2,5000,0.0,14432.485499999999,14736.300550000002,14968.835971000059,24065.932,14255.913,14543.48128,0.144324855,0.1473630055,0.1496883597100006,0.71279565,0.727174064,0.0010593437499999937,0.0015432906249999946
model2_round1,soft,0.3,5000,1.0,102986.7025,103563.69783,104346.63543700006,110984.127,33137.44,33679.456340000004,1.0298670250000002,1.0356369783,1.0434663543700007,1.1045813333333334,1.122648544666667,0.4989847214285714,0.49993303400000005
model2_round1,soft,0.4,5000,0.0,28283.225,28670.79897,30080.67531100003,31312.971,28116.536,28499.99606,0.28283225,0.2867079897,0.3008067531100003,0.7029134,0.7124999015,0.0013664749999999911,0.001926395166666676
model2_round1,soft,0.5,5000,0.0,46108.976500000004,46878.04432,47624.725161,48159.58,46081.816,46837.8105,0.461089765,0.4687804432,0.47624725161000003,0.92163632,0.93675621,0.00022278499999996712,0.0005106528999999515
