model,scale,U,n,miss_rate,R_p50,R_p99,R_p999,R_max,C_p50,C_p99,RoverD_p50,RoverD_p99,RoverD_p999,alpha_p50,alpha_p99,delta_p50,delta_p99
model3-w2_sib_res_round1,tight,0.1,5000,0.0002,726.2594999999999,762.48199,789.4886900000002,12268.279,706.775,741.4584199999999,0.07262595,0.076248199,0.07894886900000002,0.7067749999999999,0.74145842,0.0010477222222222242,0.0014139411111111148
model3-w2_sib_res_round1,tight,0.2,5000,0.7856,10020.004,10512.307130000001,10562.035352000004,16987.305,2621.8855,3270.5377099999996,1.0020004,1.051230713,1.0562035352000003,1.31094275,1.635268855,0.4583828125,0.4627399375
model3-w2_sib_res_round1,tight,0.3,5000,1.0,10019.6235,10026.25918,10137.53260300001,14981.893,3478.6055,3641.9528200000004,1.00196235,1.0026259180000001,1.0137532603000012,1.1595351666666667,1.2139842733333335,0.46725278571428575,0.47020739857142857
model3-w2_sib_res_round1,soft,0.1,5000,0.0,7255.614,7526.9111299999995,7706.508093000003,17795.79,7075.9035,7325.0234199999995,0.07255613999999999,0.07526911130000001,0.07706508093000003,0.70759035,0.732502342,0.0009587916666666666,0.0013987018333333323
model3-w2_sib_res_round1,soft,0.2,5000,0.0006,15602.181499999999,16481.22057,17520.186177000098,102653.096,15549.619,16432.48661,0.156021815,0.1648122057,0.17520186177000097,0.77748095,0.8216243304999999,0.00032482187500000354,0.00041314331250000264
model3-w2_sib_res_round1,soft,0.3,5000,0.0,21144.6345,21475.3116,22161.18782100011,23165.035,21026.825,21339.96561,0.211446345,0.21475311600000002,0.22161187821000108,0.7008941666666667,0.7113321869999999,0.0011031142857142965,0.0016648977857143005
model3-w2_sib_res_round1,soft,0.4,5000,0.0002,35109.1505,36151.37384,37545.41067700025,100086.107,35058.53999999999,36097.84123,0.35109150499999997,0.3615137384,0.37545410677000246,0.8764634999999998,0.9024460307500001,0.0004118166666666487,0.0005185779999999947
model3-w2_sib_res_round1,soft,0.5,5000,0.0,35540.4755,36205.38304,36576.39951400004,40294.623,35445.7595,36104.1123,0.35540475499999996,0.3620538304,0.3657639951400004,0.7089151899999999,0.722082246,0.00048749500000001714,0.002292670600000033
model3-w2_sib_res_round1,soft,0.6,5000,0.0,46784.181,52378.804910000006,53368.243544,58357.882,46752.6445,52354.24116,0.46784181,0.5237880491,0.53368243544,0.7792107416666667,0.872570686,0.00030207499999996797,0.0021599158749999697
model3-w2_sib_res_round1,soft,0.7,5000,0.0,61295.24250000001,67850.52772,68038.39812900001,68162.008,61265.979999999996,67824.61262999999,0.612952425,0.6785052772,0.6803839812900001,0.8752282857142857,0.9689230375714285,0.00041492499999997866,0.0005528586666667012
model3-w2_sib_res_round1,soft,0.8,5000,0.0,67035.0555,74206.71989000001,74480.394589,76527.476,67009.712,74178.20130999999,0.670350555,0.7420671989000001,0.7448039458900001,0.8376214,0.9272275163749999,0.000606237499999952,0.0008012324999998826
model3-w2_sib_res_round1,soft,0.9,5000,0.0,76170.6235,82802.58855999999,83607.61821900004,84332.576,75489.418,82772.28133,0.7617062350000001,0.8280258855999999,0.8360761821900005,0.838771311111111,0.9196920147777778,0.0012049500000000989,0.0015874549999998126
model3-w2_sib_res_round1,soft,0.94,5000,0.0,75650.738,84527.51289,84918.77819900002,86802.924,75622.744,84504.1658,0.75650738,0.8452751289,0.8491877819900001,0.8044972765957448,0.8989804872340426,0.0019495000000000194,0.0025787691666672376
