model,scale,U,n,miss_rate,R_p50,R_p99,R_p999,R_max,C_p50,C_p99,RoverD_p50,RoverD_p99,RoverD_p999,alpha_p50,alpha_p99,delta_p50,delta_p99
model2_round4,tight,0.1,5000,0.0002,748.5160000000001,772.13911,780.1517040000018,18231.826,730.505,754.18545,0.0748516,0.077213911,0.07801517040000018,0.730505,0.75418545,0.000993833333333334,0.0012468355555555546
model2_round4,tight,0.2,5000,0.9998,10020.4205,10024.88784,10034.617787000001,18116.945,2502.962,2590.89621,1.00204205,1.002488784,1.0034617787000002,1.251481,1.2954481049999997,0.46981690624999994,0.48256432624999995
model2_round4,tight,0.3,5000,0.0,2255.085,2351.27223,2361.004504,2380.522,2236.5395,2332.6014,0.22550849999999997,0.235127223,0.2361004504,0.7455131666666667,0.7775338,0.0013066428571428495,0.0016106521428571414
model2_round4,tight,0.4,5000,0.0002,2996.747,3109.6753000000003,3146.524920000001,10722.903,2978.834,3091.02606,0.29967469999999996,0.31096753,0.3146524920000001,0.7447085,0.772756515,0.001488791666666657,0.0018837866666666916
model2_round4,tight,0.5,5000,0.03,4580.286,10228.2055,10353.66184400001,12611.614,4562.5605,5326.73794,0.45802859999999995,1.0228205499999998,1.035366184400001,0.9125121,1.065347588,0.0018050500000000285,0.490587651
model2_round4,soft,0.1,5000,0.0,7483.3935,7645.38032,8195.707398000028,26643.608,7305.32,7461.180940000001,0.07483393499999999,0.07645380319999999,0.08195707398000028,0.730532,0.7461180940000002,0.0009477194444444447,0.0013274407777777817
model2_round4,soft,0.2,5000,0.0,14317.548,14506.35735,14808.200537000173,22550.184,14143.202000000001,14324.50963,0.14317548000000002,0.14506357350000001,0.14808200537000174,0.7071601000000001,0.7162254815,0.0010622249999999952,0.0014800030624999955
model2_round4,soft,0.3,5000,0.0058,29251.66,29819.883940000003,101675.19385100003,102805.585,29202.128,29768.77863,0.2925166,0.2981988394,1.0167519385100001,0.9734042666666667,0.992292621,0.00035497857142857225,0.0004100907857142852
model2_round4,soft,0.4,5000,1.0,101183.99549999999,101539.8941,101875.773866,103725.163,41466.699,41800.60951,1.011839955,1.015398941,1.01875773866,1.036667475,1.04501523775,0.4975579875,0.4987238285
model2_round4,soft,0.5,5000,0.9968,101006.737,101861.62865,102035.84902800001,102288.19,50935.614,51817.51874,1.01006737,1.0186162865,1.02035849028,1.01871228,1.0363503748,0.5008575,0.5025495812999999
