i,release_ns,start_ns,finish_ns,response_us,exec_cpu_us,miss
91,3410100000000,3410104032665,3410154668221,54668.221,25000.448,0
92,3410200000000,3410204691203,3410265770677,65770.677,25000.544,0
93,3410300000000,3410300023128,3410381677468,81677.468,25000.296,0
94,3410400000000,3410404107328,3410454317704,54317.704,25000.344,0
95,3410500000000,3410500129934,3410573208084,73208.084,25000.296,0
96,3410600000000,3410600032139,3410672755825,72755.825,25000.264,0
97,3410700000000,3410700038409,3410744357020,44357.020,25000.272,0
98,3410800000000,3410802181205,3410859195341,59195.341,25000.320,0
99,3410900000000,3410902556306,3410959971286,59971.286,25000.680,0
100,3411000000000,3411005589193,3411081238735,81238.735,25000.320,0
101,3411100000000,3411100040514,3411172018572,72018.572,25000.968,0
102,3411200000000,3411200055208,3411235730738,35730.738,25000.488,0
103,3411300000000,3411324779301,3411424544748,124544.748,25000.504,1
104,3411400000000,3411425249187,3411500464015,100464.015,25000.592,1
105,3411500000000,3411500943703,3411576248645,76248.645,25000.384,0
106,3411600000000,3411600033091,3411666463320,66463.320,25000.360,0
107,3411700000000,3411700012787,3411755246421,55246.421,25000.272,0
108,3411800000000,3411800033456,3411859292087,59292.087,25000.456,0
109,3411900000000,3411900036878,3411980283123,80283.123,25000.368,0
110,3412000000000,3412001661742,3412106795637,106795.637,25000.512,1
111,3412100000000,3412110226427,3412167446292,67446.292,25000.424,0
112,3412200000000,3412200032145,3412272362731,72362.731,25000.328,0
113,3412300000000,3412301064497,3412359427837,59427.837,25000.320,0
114,3412400000000,3412401701165,3412466846209,66846.209,25000.512,0
115,3412500000000,3412501481770,3412580457565,80457.565,25000.424,0
116,3412600000000,3412600038091,3412668672825,68672.825,25000.504,0
117,3412700000000,3412700048473,3412755324159,55324.159,25000.336,0
118,3412800000000,3412804012032,3412859641863,59641.863,25000.456,0
119,3412900000000,3412904028462,3412966509368,66509.368,25000.392,0
120,3413000000000,3413004018021,3413058731730,58731.730,25000.264,0
121,3413100000000,3413100015221,3413163175729,63175.729,25000.280,0
122,3413200000000,3413200021003,3413256499671,56499.671,25000.464,0
123,3413300000000,3413304013048,3413351242269,51242.269,25000.312,0
124,3413400000000,3413400016304,3413457148864,57148.864,25000.520,0
125,3413500000000,3413500072906,3413573674541,73674.541,25000.496,0
126,3413600000000,3413608031713,3413659309825,59309.825,25000.304,0
127,3413700000000,3413700020955,3413755071073,55071.073,25000.616,0
128,3413800000000,3413800022905,3413870677861,70677.861,25000.272,0
129,3413900000000,3413900059221,3413982858467,82858.467,25000.400,0
130,3414000000000,3414008011212,3414054845023,54845.023,25000.528,0
131,3414100000000,3414100015308,3414192591613,92591.613,25000.520,0
132,3414200000000,3414200034705,3414272389851,72389.851,25000.424,0
133,3414300000000,3414300042814,3414388604381,88604.381,25000.472,0
134,3414400000000,3414410156248,3414478504671,78504.671,25000.600,0
135,3414500000000,3414500056434,3414558722416,58722.416,25000.328,0
136,3414600000000,3414604010878,3414659257409,59257.409,25000.520,0
137,3414700000000,3414700038767,3414750989485,50989.485,25000.704,0
138,3414800000000,3414800017567,3414835304866,35304.866,25000.304,0
139,3414900000000,3414904023879,3414958051431,58051.431,25000.312,0
140,3415000000000,3415000442294,3415060650954,60650.954,25000.392,0
141,3415100000000,3415100013058,3415154247228,54247.228,25000.272,0
142,3415200000000,3415200037798,3415259824343,59824.343,25000.744,0
143,3415300000000,3415300065907,3415364744945,64744.945,25000.336,0
144,3415400000000,3415400061833,3415473527670,73527.670,25000.272,0
145,3415500000000,3415508096827,3415561479735,61479.735,25000.536,0
146,3415600000000,3415600317652,3415655231110,55231.110,25000.304,0
147,3415700000000,3415700014751,3415740217773,40217.773,25000.256,0
148,3415800000000,3415800014677,3415865558503,65558.503,25000.464,0
149,3415900000000,3415900058680,3415977816244,77816.244,25000.464,0
150,3416000000000,3416000334035,3416099430960,99430.960,25000.392,0
151,3416100000000,3416115999276,3416208194871,108194.871,25000.784,1
152,3416200000000,3416209297595,3416279013683,79013.683,25000.448,0
153,3416300000000,3416304025982,3416375025846,75025.846,25000.344,0
154,3416400000000,3416404019212,3416459049935,59049.935,25000.520,0
155,3416500000000,3416504011451,3416539280887,39280.887,25000.488,0
156,3416600000000,3416600021430,3416677669897,77669.897,25000.288,0
157,3416700000000,3416703434175,3416759880648,59880.648,25000.432,0
158,3416800000000,3416804010006,3416865546709,65546.709,25000.392,0
159,3416900000000,3416900015769,3416952944853,52944.853,25000.312,0
160,3417000000000,3417000340344,3417050788344,50788.344,25000.456,0
161,3417100000000,3417100013709,3417155178254,55178.254,25000.352,0
162,3417200000000,3417200030346,3417273434291,73434.291,25000.512,0
163,3417300000000,3417304010572,3417368056622,68056.622,25000.512,0
164,3417400000000,3417404009658,3417459155029,59155.029,25000.280,0
165,3417500000000,3417508901037,3417585648919,85648.919,25000.512,0
166,3417600000000,3417604009166,3417667045790,67045.790,25000.304,0
167,3417700000000,3417704013420,3417739177096,39177.096,25000.360,0
168,3417800000000,3417804011778,3417859730214,59730.214,25000.528,0
169,3417900000000,3417904007793,3418001167740,101167.740,25000.472,1
170,3418000000000,3418012602348,3418071555998,71555.998,25000.712,0
171,3418100000000,3418104081544,3418170382990,70382.990,25000.504,0
172,3418200000000,3418200074268,3418270640330,70640.330,25000.504,0
173,3418300000000,3418300030661,3418367015219,67015.219,25000.664,0
174,3418400000000,3418400058817,3418455666852,55666.852,25000.368,0
175,3418500000000,3418500057336,3418555561473,55561.473,25000.520,0
176,3418600000000,3418600061534,3418671855838,71855.838,25000.456,0
177,3418700000000,3418700016623,3418750968380,50968.380,25000.296,0
178,3418800000000,3418800039099,3418863126487,63126.487,25000.480,0
179,3418900000000,3418900042865,3418964256487,64256.487,25000.288,0
180,3419000000000,3419000153464,3419065389823,65389.823,25000.472,0
181,3419100000000,3419100015455,3419157818305,57818.305,25000.312,0
182,3419200000000,3419200023637,3419256049634,56049.634,25000.496,0
183,3419300000000,3419300058584,3419368017587,68017.587,25029.184,0
184,3419400000000,3419400021681,3419465681987,65681.987,25000.400,0
185,3419500000000,3419500057549,3419559436962,59436.962,25000.304,0
186,3419600000000,3419600036012,3419673665774,73665.774,25000.504,0
187,3419700000000,3419700073344,3419747174128,47174.128,25000.416,0
188,3419800000000,3419804013405,3419877801284,77801.284,25000.328,0
189,3419900000000,3419904009556,3420004669156,104669.156,25000.408,1
190,3420000000000,3420006579016,3420121092096,121092.096,25000.504,1
191,3420100000000,3420122316035,3420199685305,99685.305,25000.488,0
192,3420200000000,3420204877562,3420278871754,78871.754,25000.512,0
193,3420300000000,3420304147066,3420367132933,67132.933,25000.384,0
194,3420400000000,3420409073171,3420461895519,61895.519,25000.448,0
195,3420500000000,3420500081104,3420559963059,59963.059,25000.496,0
196,3420600000000,3420604077058,3420672377212,72377.212,25000.472,0
197,3420700000000,3420700041415,3420759612783,59612.783,25000.488,0
198,3420800000000,3420800038726,3420855393698,55393.698,25000.336,0
199,3420900000000,3420900029013,3420954213282,54213.282,25000.736,0
200,3421000000000,3421000098702,3421078323121,78323.121,25000.368,0
201,3421100000000,3421100031145,3421169996232,69996.232,25000.488,0
202,3421200000000,3421200044126,3421268540804,68540.804,25000.808,0
203,3421300000000,3421300012166,3421368581007,68581.007,25000.448,0
204,3421400000000,3421400013173,3421462239285,62239.285,25000.312,0
205,3421500000000,3421500022210,3421568037585,68037.585,25000.368,0
206,3421600000000,3421600032528,3421649237270,49237.270,25000.320,0
207,3421700000000,3421700062188,3421760482137,60482.137,25000.400,0
208,3421800000000,3421800022053,3421851121368,51121.368,25000.280,0
209,3421900000000,3421900012860,3422018170681,118170.681,25000.744,1
210,3422000000000,3422032392754,3422163589827,163589.827,25002.520,1
211,3422100000000,3422164027941,3422260499404,160499.404,25000.520,1
212,3422200000000,3422264006163,3422323846682,123846.682,25000.280,1
213,3422300000000,3422334653261,3422398556214,98556.214,25000.456,0
214,3422400000000,3422403632130,3422452561926,52561.926,25000.344,0
215,3422500000000,3422500030366,3422535222696,35222.696,25000.304,0
216,3422600000000,3422604010394,3422658207876,58207.876,25000.304,0
217,3422700000000,3422700044534,3422764822419,64822.419,25000.448,0
218,3422800000000,3422800016333,3422855299253,55299.253,25000.496,0
219,3422900000000,3422900035977,3422965565346,65565.346,25000.432,0
220,3423000000000,3423000553874,3423064150975,64150.975,25000.480,0
221,3423100000000,3423100059720,3423153210195,53210.195,25000.424,0
222,3423200000000,3423200017392,3423256747117,56747.117,25000.392,0
223,3423300000000,3423300012542,3423355594937,55594.937,25000.312,0
224,3423400000000,3423400034457,3423459410864,59410.864,25000.432,0
225,3423500000000,3423500119216,3423571702266,71702.266,25000.456,0
226,3423600000000,3423604008562,3423672900277,72900.277,25000.336,0
227,3423700000000,3423700044415,3423755492956,55492.956,25000.352,0
228,3423800000000,3423803629358,3423896870666,96870.666,25000.368,0
229,3423900000000,3423900538822,3424021376742,121376.742,25000.384,1
230,3424000000000,3424022533151,3424113176413,113176.413,25000.344,1
231,3424100000000,3424114831956,3424198928683,98928.683,25000.344,0
232,3424200000000,3424201086967,3424262644289,62644.289,25000.336,0
233,3424300000000,3424300473598,3424359631085,59631.085,25000.504,0
234,3424400000000,3424404007657,3424477881318,77881.318,25000.472,0
235,3424500000000,3424500013575,3424559363553,59363.553,25000.488,0
236,3424600000000,3424600011165,3424659785097,59785.097,25000.480,0
237,3424700000000,3424700021705,3424755096247,55096.247,25000.464,0
238,3424800000000,3424800011190,3424854389212,54389.212,25000.528,0
239,3424900000000,3424904012057,3424974874492,74874.492,25000.488,0
240,3425000000000,3425000559731,3425036686884,36686.884,25000.400,0
241,3425100000000,3425104011786,3425172095276,72095.276,25000.368,0
242,3425200000000,3425204535115,3425246903785,46903.785,25000.304,0
243,3425300000000,3425300039900,3425357817617,57817.617,25000.432,0
244,3425400000000,3425400012083,3425459428400,59428.400,25000.432,0
245,3425500000000,3425500015768,3425563441194,63441.194,25000.376,0
246,3425600000000,3425600012733,3425664684993,64684.993,25021.480,0
247,3425700000000,3425700158760,3425751767204,51767.204,25000.296,0
248,3425800000000,3425804012837,3425842547130,42547.130,25000.440,0
249,3425900000000,3425904013514,3425977529999,77529.999,25000.296,0
250,3426000000000,3426000102083,3426125867984,125867.984,25000.336,1
251,3426100000000,3426126886315,3426207531855,107531.855,25000.272,1
252,3426200000000,3426212042465,3426275175471,75175.471,25000.456,0
253,3426300000000,3426300015519,3426365655185,65655.185,25000.752,0
254,3426400000000,3426400019988,3426463489914,63489.914,25000.496,0
255,3426500000000,3426500081444,3426588529009,88529.009,25000.456,0
256,3426600000000,3426604017795,3426667899245,67899.245,25000.392,0
257,3426700000000,3426700090221,3426774595335,74595.335,25000.304,0
258,3426800000000,3426805074892,3426863372653,63372.653,25000.464,0
259,3426900000000,3426900012620,3426940676351,40676.351,25000.416,0
260,3427000000000,3427000357457,3427058062115,58062.115,25000.504,0
261,3427100000000,3427100033908,3427166061923,66061.923,25000.376,0
262,3427200000000,3427200047784,3427249925355,49925.355,25000.416,0
263,3427300000000,3427300042237,3427355491858,55491.858,25000.536,0
264,3427400000000,3427400038106,3427462087850,62087.850,25000.456,0
265,3427500000000,3427500073829,3427559372905,59372.905,25000.456,0
266,3427600000000,3427600049091,3427667315238,67315.238,25000.384,0
267,3427700000000,3427700044433,3427770939730,70939.730,25000.336,0
268,3427800000000,3427800016111,3427868342785,68342.785,25000.360,0
269,3427900000000,3427900063857,3427982288737,82288.737,25000.512,0
270,3428000000000,3428008052770,3428110595360,110595.360,25000.392,1
271,3428100000000,3428122172030,3428187694328,87694.328,25000.336,0
272,3428200000000,3428200018378,3428259955115,59955.115,25000.520,0
273,3428300000000,3428300035414,3428359398902,59398.902,25000.296,0
274,3428400000000,3428400020684,3428460612184,60612.184,25000.408,0
275,3428500000000,3428504016582,3428557494307,57494.307,25000.296,0
276,3428600000000,3428600013398,3428648703290,48703.290,25000.360,0
277,3428700000000,3428704063229,3428775587827,75587.827,25000.376,0
278,3428800000000,3428816033389,3428873603696,73603.696,25000.296,0
279,3428900000000,3428912020261,3428959332839,59332.839,25000.376,0
280,3429000000000,3429000159703,3429058473423,58473.423,25000.272,0
281,3429100000000,3429104033122,3429152272333,52272.333,25000.352,0
282,3429200000000,3429200561165,3429278532057,78532.057,25000.320,0
283,3429300000000,3429304019973,3429345812506,45812.506,25000.296,0
284,3429400000000,3429400032315,3429456347908,56347.908,25000.336,0
285,3429500000000,3429501589829,3429557725202,57725.202,25000.440,0
286,3429600000000,3429604009660,3429665596211,65596.211,25000.320,0
287,3429700000000,3429704023271,3429758707049,58707.049,25000.392,0
288,3429800000000,3429804015213,3429864931827,64931.827,25000.400,0
289,3429900000000,3429904011306,3429976813730,76813.730,25000.456,0
290,3430000000000,3430000491399,3430119164173,119164.173,25000.760,1
291,3430100000000,3430132015454,3430194994204,94994.204,25000.640,0
292,3430200000000,3430209100239,3430270440853,70440.853,25000.520,0
293,3430300000000,3430304011942,3430356421174,56421.174,25000.432,0
294,3430400000000,3430400054711,3430457593680,57593.680,25000.400,0
295,3430500000000,3430500156530,3430557950818,57950.818,25000.432,0
296,3430600000000,3430600030030,3430658021208,58021.208,25000.272,0
297,3430700000000,3430708072642,3430764520287,64520.287,25000.432,0
298,3430800000000,3430800021251,3430859629231,59629.231,25000.480,0
299,3430900000000,3430900056891,3430965910876,65910.876,25000.272,0
