i,release_ns,start_ns,finish_ns,response_us,exec_cpu_us,miss
88,3405400000000,3405400049966,3405448111654,48111.654,15000.360,0
89,3405450000000,3405452026085,3405475022709,25022.709,15000.280,0
90,3405500000000,3405513026564,3405554112748,54112.748,15000.432,1
91,3405550000000,3405554126275,3405575288860,25288.860,15000.320,0
92,3405600000000,3405613075171,3405649086110,49086.110,15000.416,0
93,3405650000000,3405653039065,3405674260062,24260.062,15000.328,0
94,3405700000000,3405713103787,3405753676751,53676.751,15000.352,1
95,3405750000000,3405753691038,3405775642655,25642.655,15000.448,0
96,3405800000000,3405813024610,3405854080220,54080.220,15000.360,1
97,3405850000000,3405854090819,3405875349774,25349.774,15000.272,0
98,3405900000000,3405913059674,3405957349392,57349.392,15000.328,1
99,3405950000000,3405958750560,3405996746460,46746.460,15000.296,0
100,3406000000000,3406029255022,3406091002755,91002.755,15000.320,1
101,3406050000000,3406094475654,3406159847586,109847.586,15000.432,1
102,3406100000000,3406160299795,3406224190965,124190.965,15000.448,1
103,3406150000000,3406226132753,3406277363668,127363.668,15000.424,1
104,3406200000000,3406278985917,3406334161154,134161.154,15000.456,1
105,3406250000000,3406335177813,3406376884395,126884.395,15000.368,1
106,3406300000000,3406376899154,3406391898793,91898.793,15000.344,1
107,3406350000000,3406391905265,3406425133754,75133.754,15000.344,1
108,3406400000000,3406425142609,3406446886187,46886.187,15000.320,0
109,3406450000000,3406461956957,3406529874460,79874.460,15000.336,1
110,3406500000000,3406540036054,3406556321269,56321.269,15000.408,1
111,3406550000000,3406556345595,3406571365049,21365.049,15000.344,0
112,3406600000000,3406604009826,3406633668975,33668.975,15000.336,0
113,3406650000000,3406651806984,3406678624311,28624.311,15000.792,0
114,3406700000000,3406708016142,3406745144254,45144.254,15000.280,0
115,3406750000000,3406752065684,3406778335609,28335.609,15000.496,0
116,3406800000000,3406800032967,3406836448686,36448.686,15000.424,0
117,3406850000000,3406850056540,3406871615035,21615.035,15000.352,0
118,3406900000000,3406913029381,3406956535432,56535.432,15000.480,1
119,3406950000000,3406959655763,3406979916066,29916.066,15000.416,0
120,3407000000000,3407019861097,3407053212145,53212.145,15000.312,1
121,3407050000000,3407055883691,3407076190103,26190.103,15000.520,0
122,3407100000000,3407115209365,3407150788981,50788.981,15000.328,1
123,3407150000000,3407152005746,3407175376533,25376.533,15000.408,0
124,3407200000000,3407213570307,3407253797846,53797.846,15000.424,1
125,3407250000000,3407256004464,3407281590211,31590.211,15000.440,0
126,3407300000000,3407316008099,3407368292014,68292.014,15000.368,1
127,3407350000000,3407369338871,3407384344213,34344.213,15000.496,0
128,3407400000000,3407411764756,3407447073959,47073.959,15000.464,0
129,3407450000000,3407456013068,3407478218854,28218.854,15000.304,0
130,3407500000000,3407511381548,3407556689092,56689.092,15000.512,1
131,3407550000000,3407556712378,3407571888206,21888.206,15000.424,0
132,3407600000000,3407600016595,3407656171798,56171.798,15000.304,1
133,3407650000000,3407656192388,3407676325333,26325.333,15000.328,0
134,3407700000000,3407705016740,3407748398240,48398.240,15000.352,0
135,3407750000000,3407752005753,3407775287706,25287.706,15000.296,0
136,3407800000000,3407808013190,3407847573870,47573.870,15000.656,0
137,3407850000000,3407852005783,3407875630785,25630.785,15000.408,0
138,3407900000000,3407908032251,3407955363160,55363.160,15000.400,1
139,3407950000000,3407955442971,3407989228358,39228.358,15000.432,0
140,3408000000000,3408019391241,3408098193616,98193.616,15000.512,1
141,3408050000000,3408099353169,3408176091525,126091.525,15000.512,1
142,3408100000000,3408176107372,3408191113602,91113.602,15000.472,1
143,3408150000000,3408192201720,3408241835008,91835.008,15000.472,1
144,3408200000000,3408250600305,3408270773454,70773.454,15000.424,1
145,3408250000000,3408270808276,3408289970023,39970.023,15000.384,0
146,3408300000000,3408300011449,3408321057482,21057.482,15000.760,0
147,3408350000000,3408350057741,3408368995782,18995.782,15000.280,0
148,3408400000000,3408400025550,3408430102983,30102.983,15000.584,0
149,3408450000000,3408450055331,3408478343310,28343.310,15000.360,0
150,3408500000000,3408500078313,3408571272216,71272.216,15000.320,1
151,3408550000000,3408572009989,3408596400763,46400.763,15000.416,0
152,3408600000000,3408600013891,3408651070499,51070.499,15000.352,1
153,3408650000000,3408654409071,3408677916840,27916.840,15000.512,0
154,3408700000000,3408713026185,3408753762321,53762.321,15000.424,1
155,3408750000000,3408753773456,3408775851979,25851.979,15000.328,0
156,3408800000000,3408813015080,3408854116647,54116.647,15000.392,1
157,3408850000000,3408854128030,3408875586708,25586.708,15000.512,0
158,3408900000000,3408912005827,3408953115490,53115.490,15000.784,1
159,3408950000000,3408956106429,3408976187649,26187.649,15000.512,0
160,3409000000000,3409011499100,3409059564416,59564.416,15000.384,1
161,3409050000000,3409060007185,3409087125604,37125.604,15000.312,0
162,3409100000000,3409108033855,3409137328741,37328.741,15000.704,0
163,3409150000000,3409151787345,3409177759531,27759.531,15000.368,0
164,3409200000000,3409200035440,3409235070942,35070.942,15000.424,0
165,3409250000000,3409252064725,3409275931414,25931.414,15000.264,0
166,3409300000000,3409300012024,3409339038957,39038.957,15000.272,0
167,3409350000000,3409352008951,3409375661751,25661.751,15000.296,0
168,3409400000000,3409400037389,3409439078369,39078.369,15000.480,0
169,3409450000000,3409455448058,3409475512743,25512.743,15000.352,0
170,3409500000000,3409500074089,3409534165327,34165.327,15000.336,0
171,3409550000000,3409550083711,3409575623678,25623.678,15000.488,0
172,3409600000000,3409600043274,3409635118197,35118.197,15000.520,0
173,3409650000000,3409652058223,3409675651467,25651.467,15000.480,0
174,3409700000000,3409700013370,3409735044208,35044.208,15000.376,0
175,3409750000000,3409752009513,3409775616868,25616.868,15000.712,0
176,3409800000000,3409800015464,3409835097515,35097.515,15000.320,0
177,3409850000000,3409852018567,3409875330918,25330.918,15000.440,0
178,3409900000000,3409900050204,3409935169557,35169.557,15000.472,0
179,3409950000000,3409956040066,3409979625999,29625.999,15000.464,0
180,3410000000000,3410000585422,3410092428530,92428.530,15000.280,1
181,3410050000000,3410096025764,3410155048931,105048.931,15000.352,1
182,3410100000000,3410157087824,3410186402741,86402.741,15000.512,1
183,3410150000000,3410187453877,3410207618115,57618.115,15000.304,1
184,3410200000000,3410207658320,3410222666222,22666.222,15000.376,0
185,3410250000000,3410250054519,3410279246100,29246.100,15000.336,0
186,3410300000000,3410324008665,3410374805818,74805.818,15000.360,1
187,3410350000000,3410377062824,3410397621075,47621.075,15000.616,0
188,3410400000000,3410413404524,3410455790804,55790.804,15000.344,1
189,3410450000000,3410456818749,3410480645809,30645.809,15000.296,0
190,3410500000000,3410516009881,3410553067556,53067.556,15000.320,1
191,3410550000000,3410554075263,3410578123684,28123.684,15000.288,0
192,3410600000000,3410605018534,3410625039694,25039.694,15000.416,0
193,3410650000000,3410652015914,3410678277000,28277.000,15000.504,0
194,3410700000000,3410700013699,3410741149775,41149.775,15000.344,0
195,3410750000000,3410753012101,3410774975208,24975.208,15000.496,0
196,3410800000000,3410800023064,3410835090076,35090.076,15000.272,0
197,3410850000000,3410855312374,3410875748882,25748.882,15000.552,0
198,3410900000000,3410900013152,3410935095010,35095.010,15000.448,0
199,3410950000000,3410955856423,3410975891966,25891.966,15000.432,0
200,3411000000000,3411000439345,3411048151372,48151.372,15000.520,0
201,3411050000000,3411056057504,3411087080088,37080.088,15000.496,0
202,3411100000000,3411104009483,3411151005880,51005.880,15000.448,1
203,3411150000000,3411152064560,3411175864141,25864.141,15000.488,0
204,3411200000000,3411212010751,3411248093022,48093.022,15000.488,0
205,3411250000000,3411252131202,3411297880555,47880.555,15000.384,0
206,3411300000000,3411308078626,3411342917973,42917.973,15000.440,0
207,3411350000000,3411352065101,3411399605268,49605.268,15000.320,0
208,3411400000000,3411410726340,3411458209791,58209.791,15000.336,1
209,3411450000000,3411468043439,3411506915335,56915.335,15000.352,1
210,3411500000000,3411508007556,3411553240329,53240.329,15000.520,1
211,3411550000000,3411554315247,3411586695971,36695.971,15000.672,0
212,3411600000000,3411614838319,3411656022481,56022.481,15005.512,1
213,3411650000000,3411656031609,3411677646931,27646.931,15000.472,0
214,3411700000000,3411713043776,3411753154227,53154.227,15000.288,1
215,3411750000000,3411755250100,3411775466095,25466.095,15000.280,0
216,3411800000000,3411813061182,3411850217115,50217.115,15000.416,1
217,3411850000000,3411852003816,3411875434639,25434.639,15000.336,0
218,3411900000000,3411913035742,3411950901762,50901.762,15000.632,1
219,3411950000000,3411956064154,3412019906703,69906.703,15000.520,1
220,3412000000000,3412020167909,3412042902635,42902.635,15000.480,0
221,3412050000000,3412054555663,3412107917728,57917.728,15000.376,1
222,3412100000000,3412117943403,3412168997130,68997.130,15000.536,1
223,3412150000000,3412172005141,3412213393681,63393.681,15000.488,1
224,3412200000000,3412216117087,3412255147795,55147.795,15000.400,1
225,3412250000000,3412260005407,3412284641652,34641.652,15000.464,0
226,3412300000000,3412300060486,3412335456372,35456.372,15000.384,0
227,3412350000000,3412356004207,3412376248360,26248.360,15000.448,0
228,3412400000000,3412400064604,3412441375045,41375.045,15000.520,0
229,3412450000000,3412452082130,3412478077489,28077.489,15000.424,0
230,3412500000000,3412500689240,3412540911492,40911.492,15000.480,0
231,3412550000000,3412559482551,3412587888018,37888.018,15000.480,0
232,3412600000000,3412602444095,3412629702024,29702.024,15000.288,0
233,3412650000000,3412650056545,3412675797322,25797.322,15000.320,0
234,3412700000000,3412716007062,3412759253219,59253.219,15000.352,1
235,3412750000000,3412759290736,3412783080887,33080.887,15000.392,0
236,3412800000000,3412805207743,3412842045425,42045.425,15000.352,0
237,3412850000000,3412852033871,3412878630901,28630.901,15000.488,0
238,3412900000000,3412913104217,3412944457371,44457.371,15000.472,0
239,3412950000000,3412952027797,3412975180719,25180.719,15000.288,0
240,3413000000000,3413000087969,3413031641941,31641.941,15000.328,0
241,3413050000000,3413050007542,3413075623352,25623.352,15000.480,0
242,3413100000000,3413104012988,3413141623658,41623.658,15000.632,0
243,3413150000000,3413150009532,3413177056964,27056.964,15000.432,0
244,3413200000000,3413200044825,3413225229400,25229.400,15000.336,0
245,3413250000000,3413256006401,3413278071093,28071.093,15000.464,0
246,3413300000000,3413305046106,3413326753142,26753.142,15000.440,0
247,3413350000000,3413352022376,3413378830040,28830.040,15000.488,0
248,3413400000000,3413416023666,3413457328332,57328.332,15000.528,1
249,3413450000000,3413458311192,3413478542962,28542.962,15000.360,0
250,3413500000000,3413520021999,3413547078374,47078.374,15000.360,0
251,3413550000000,3413552004790,3413570606159,20606.159,15000.688,0
252,3413600000000,3413600014821,3413640159814,40159.814,15000.288,0
253,3413650000000,3413652064872,3413675595800,25595.800,15000.768,0
254,3413700000000,3413709384091,3413754381544,54381.544,15000.456,1
255,3413750000000,3413756015801,3413776032081,26032.081,15000.352,0
256,3413800000000,3413809017083,3413846579260,46579.260,15000.320,0
257,3413850000000,3413850053575,3413875731252,25731.252,15000.272,0
258,3413900000000,3413908021901,3413955394786,55394.786,15000.544,1
259,3413950000000,3413960538078,3414023691173,73691.173,15000.432,1
260,3414000000000,3414024026518,3414076783070,76783.070,15000.360,1
261,3414050000000,3414085016812,3414142018477,92018.477,15000.496,1
262,3414100000000,3414152006650,3414196377830,96377.830,15000.280,1
263,3414150000000,3414196391685,3414230788918,80788.918,15000.456,1
264,3414200000000,3414232029736,3414257781935,57781.935,15000.344,1
265,3414250000000,3414269016413,3414289058192,39058.192,15000.312,0
266,3414300000000,3414304011452,3414338508597,38508.597,15000.760,0
267,3414350000000,3414350180188,3414387402313,37402.313,15000.352,0
268,3414400000000,3414404016569,3414427786978,27786.978,15000.288,0
269,3414450000000,3414450007806,3414488733922,38733.922,15000.368,0
270,3414500000000,3414510355624,3414553345301,53345.301,15000.360,1
271,3414550000000,3414556079847,3414576751047,26751.047,15000.480,0
272,3414600000000,3414600054240,3414636124013,36124.013,15000.504,0
273,3414650000000,3414652026815,3414675460911,25460.911,15000.752,0
274,3414700000000,3414712018089,3414745370130,45370.130,15000.336,0
275,3414750000000,3414752027445,3414776455336,26455.336,15000.384,0
276,3414800000000,3414812007112,3414846375170,46375.170,15000.424,0
277,3414850000000,3414856023918,3414888264236,38264.236,15000.400,0
278,3414900000000,3414915898504,3414950925917,50925.917,15000.472,1
279,3414950000000,3414958057399,3414978097202,28097.202,15000.456,0
280,3415000000000,3415012860297,3415053973712,53973.712,15000.504,1
281,3415050000000,3415056004427,3415076685162,26685.162,15000.336,0
282,3415100000000,3415112005739,3415150803618,50803.618,15000.264,1
283,3415150000000,3415154251451,3415175442655,25442.655,15000.296,0
284,3415200000000,3415213555950,3415250908089,50908.089,15000.456,1
285,3415250000000,3415253102849,3415276996681,26996.681,15000.320,0
286,3415300000000,3415313029121,3415351068044,51068.044,15000.368,1
287,3415350000000,3415352004140,3415376770487,26770.487,15000.696,0
288,3415400000000,3415413025135,3415453951075,53951.075,15000.368,1
289,3415450000000,3415453960506,3415498396907,48396.907,15000.376,0
290,3415500000000,3415508054358,3415575053810,75053.810,15000.512,1
291,3415550000000,3415578631667,3415599286491,49286.491,15000.432,0
292,3415600000000,3415612378240,3415655248261,55248.261,15000.296,1
293,3415650000000,3415656014248,3415671016776,21016.776,15000.408,0
294,3415700000000,3415703364863,3415734916324,34916.324,15000.456,0
295,3415750000000,3415752064040,3415776287569,26287.569,15000.480,0
296,3415800000000,3415812027925,3415854190763,54190.763,15000.296,1
297,3415850000000,3415854200138,3415875835495,25835.495,15000.416,0
298,3415900000000,3415912008836,3415953594603,53594.603,15000.544,1
299,3415950000000,3415959685052,3416027678836,77678.836,15000.424,1
300,3416000000000,3416031145724,3416095333508,95333.508,15000.424,1
301,3416050000000,3416099441815,3416139455019,89455.019,15000.432,1
302,3416100000000,3416139472433,3416154588746,54588.746,15000.424,1
303,3416150000000,3416154646878,3416172086277,22086.277,15000.344,0
304,3416200000000,3416204545324,3416264634728,64634.728,15000.416,1
305,3416250000000,3416264646655,3416291540719,41540.719,15000.504,0
306,3416300000000,3416308139713,3416342517818,42517.818,15000.560,0
307,3416350000000,3416352004361,3416388938482,38938.482,15000.400,0
308,3416400000000,3416404004693,3416434806615,34806.615,15000.376,0
309,3416450000000,3416452023374,3416476434690,26434.690,15000.592,0
310,3416500000000,3416510148634,3416550730046,50730.046,15000.704,1
311,3416550000000,3416550756700,3416571281326,21281.326,15000.312,0
312,3416600000000,3416600034957,3416634334916,34334.916,15000.384,0
313,3416650000000,3416652042377,3416673233453,23233.453,15000.496,0
314,3416700000000,3416708011754,3416736287739,36287.739,15000.488,0
315,3416750000000,3416752010129,3416775145078,25145.078,15000.464,0
316,3416800000000,3416800032290,3416824078711,24078.711,15000.344,0
317,3416850000000,3416850168095,3416875263612,25263.612,15000.448,0
318,3416900000000,3416900029760,3416925583389,25583.389,15000.400,0
319,3416950000000,3416952007062,3416972115740,22115.740,15000.472,0
320,3417000000000,3417008037763,3417045557371,45557.371,15000.696,0
321,3417050000000,3417052028834,3417078697298,28697.298,15000.312,0
322,3417100000000,3417115940701,3417161448467,61448.467,15000.296,1
323,3417150000000,3417164006242,3417181483727,31483.727,15000.272,0
324,3417200000000,3417224007268,3417239137020,39137.020,15000.472,0
325,3417250000000,3417250009314,3417273045406,23045.406,15000.392,0
326,3417300000000,3417312008978,3417343527370,43527.370,15000.712,0
327,3417350000000,3417350011464,3417375041842,25041.842,15000.480,0
328,3417400000000,3417400030446,3417431776990,31776.990,15000.344,0
329,3417450000000,3417455535144,3417475741991,25741.991,15000.360,0
330,3417500000000,3417500126758,3417536618645,36618.645,15000.432,0
331,3417550000000,3417555548493,3417583821198,33821.198,15000.328,0
332,3417600000000,3417600020547,3417640095650,40095.650,15000.408,0
333,3417650000000,3417650053912,3417677345324,27345.324,15000.408,0
334,3417700000000,3417712013306,3417754072671,54072.671,15000.464,1
335,3417750000000,3417756025952,3417776036541,26036.541,15000.440,0
336,3417800000000,3417800011464,3417820986466,20986.466,15000.968,0
337,3417850000000,3417850056260,3417871069500,21069.500,15000.512,0
338,3417900000000,3417900046828,3417927717382,27717.382,15000.480,0
339,3417950000000,3417952082885,3417999520342,49520.342,15000.720,0
340,3418000000000,3418005940113,3418075312450,75312.450,15000.328,1
341,3418050000000,3418080010548,3418163353221,113353.221,15000.456,1
342,3418100000000,3418164009039,3418197448010,97448.010,15000.440,1
343,3418150000000,3418202458623,3418234833619,84833.619,15000.456,1
344,3418200000000,3418240618050,3418274321691,74321.691,15000.344,1
345,3418250000000,3418274353456,3418294492237,44492.237,15000.280,0
346,3418300000000,3418313007746,3418354385814,54385.814,15000.448,1
347,3418350000000,3418354392110,3418376475988,26475.988,15000.600,0
348,3418400000000,3418412011293,3418450300111,50300.111,15000.328,1
349,3418450000000,3418455670763,3418475709735,25709.735,15000.496,0
350,3418500000000,3418513012734,3418553112755,53112.755,15000.384,1
351,3418550000000,3418555565369,3418575616420,25616.420,15000.336,0
352,3418600000000,3418608009415,3418647152534,47152.534,15000.472,0
353,3418650000000,3418650054341,3418677465890,27465.890,15000.392,0
354,3418700000000,3418720006717,3418755405848,55405.848,15000.424,1
355,3418750000000,3418757667164,3418772761974,22761.974,15000.520,0
356,3418800000000,3418813037551,3418849561148,49561.148,15000.472,0
357,3418850000000,3418852019169,3418878088203,28088.203,15000.344,0
358,3418900000000,3418913045484,3418950765158,50765.158,15000.640,1
359,3418950000000,3418952004440,3418976390230,26390.230,15000.400,0
360,3419000000000,3419012019777,3419050730359,50730.359,15000.400,1
361,3419050000000,3419057155641,3419078587228,28587.228,15000.664,0
362,3419100000000,3419113031009,3419142167310,42167.310,15000.512,0
363,3419150000000,3419157824505,3419177865212,27865.212,15000.416,0
364,3419200000000,3419213500263,3419253596668,53596.668,15000.304,1
365,3419250000000,3419256110430,3419276153481,26153.481,15000.368,0
366,3419300000000,3419312086967,3419353451460,53451.460,15000.400,1
367,3419350000000,3419356099861,3419375129870,25129.870,15000.504,0
368,3419400000000,3419412016650,3419453820025,53820.025,15000.320,1
369,3419450000000,3419453830696,3419474518799,24518.799,15000.416,0
370,3419500000000,3419510702107,3419549812077,49812.077,15000.504,0
371,3419550000000,3419552004149,3419575574812,25574.812,15000.432,0
372,3419600000000,3419608027522,3419646070614,46070.614,15000.424,0
373,3419650000000,3419650008453,3419675805338,25805.338,15000.352,0
374,3419700000000,3419716007112,3419760832749,60832.749,15000.536,1
375,3419750000000,3419764006146,3419786312496,36312.496,15000.432,0
376,3419800000000,3419812026554,3419842426943,42426.943,15000.480,0
377,3419850000000,3419851970897,3419878092399,28092.399,15000.416,0
378,3419900000000,3419900042558,3419935176188,35176.188,15000.528,0
379,3419950000000,3419952090407,3420006571824,56571.824,15000.488,1
380,3420000000000,3420016012730,3420067666518,67666.518,15000.328,1
381,3420050000000,3420080099953,3420122305700,72305.700,15000.320,1
382,3420100000000,3420128008937,3420176225259,76225.259,15000.432,1
383,3420150000000,3420180004958,3420225139445,75139.445,15000.400,1
384,3420200000000,3420228004247,3420259527783,59527.783,15000.344,1
385,3420250000000,3420259554309,3420282040830,32040.830,15000.464,0
386,3420300000000,3420300012193,3420339135890,39135.890,15000.312,0
387,3420350000000,3420350056277,3420378066216,28066.216,15000.408,0
388,3420400000000,3420400014215,3420436925865,36925.865,15000.448,0
389,3420450000000,3420450055907,3420475525318,25525.318,15000.488,0
390,3420500000000,3420512102655,3420553176057,53176.057,15000.736,1
391,3420550000000,3420553187280,3420575529804,25529.804,15000.280,0
392,3420600000000,3420608068253,3420645041947,45041.947,15000.408,0
393,3420650000000,3420650009531,3420675617764,25617.764,15000.528,0
394,3420700000000,3420712018881,3420749787048,49787.048,15000.376,0
395,3420750000000,3420752010030,3420774634534,24634.534,15000.304,0
396,3420800000000,3420812041590,3420853146725,53146.725,15000.432,1
397,3420850000000,3420855398241,3420875484769,25484.769,15000.520,0
398,3420900000000,3420913019224,3420955398432,55398.432,15000.480,1
399,3420950000000,3420955415726,3420975589920,25589.920,15000.288,0
400,3421000000000,3421013050444,3421076167415,76167.415,15000.464,1
401,3421050000000,3421078327457,3421097313645,47313.645,15000.432,0
402,3421100000000,3421113022076,3421151808965,51808.965,15000.504,1
403,3421150000000,3421152032413,3421177301430,27301.430,15000.272,0
404,3421200000000,3421208027749,3421250138447,50138.447,15000.408,1
405,3421250000000,3421251936250,3421275554653,25554.653,15000.720,0
406,3421300000000,3421308005205,3421350670112,50670.112,15000.488,1
407,3421350000000,3421352010131,3421375903963,25903.963,15000.448,0
408,3421400000000,3421408109372,3421450305608,50305.608,15000.360,1
409,3421450000000,3421452005218,3421475552770,25552.770,15000.456,0
410,3421500000000,3421508025904,3421550060415,50060.415,15000.656,1
411,3421550000000,3421552027663,3421575494676,25494.676,15000.456,0
412,3421600000000,3421600031280,3421625112030,25112.030,15000.376,0
413,3421650000000,3421652005790,3421678123308,28123.308,15000.472,0
414,3421700000000,3421716008371,3421753094337,53094.337,15000.680,1
415,3421750000000,3421754296830,3421779231366,29231.366,15000.496,0
416,3421800000000,3421816005849,3421858806459,58806.459,15000.504,1
417,3421850000000,3421859736459,3421879848809,29848.809,15000.472,0
418,3421900000000,3421908036144,3421934619438,34619.438,15000.424,0
419,3421950000000,3421950012363,3421990153091,40153.091,15000.600,0
420,3422000000000,3422008027257,3422042765946,42765.946,15000.352,0
421,3422050000000,3422050931898,3422094912777,44912.777,15000.416,0
422,3422100000000,3422104032560,3422167334858,67334.858,15000.440,1
423,3422150000000,3422176551610,3422225822134,75822.134,15000.368,1
424,3422200000000,3422232005942,3422275176261,75176.261,15000.432,1
425,3422250000000,3422276005492,3422315071380,65071.380,15000.296,1
426,3422300000000,3422317858213,3422365007723,65007.723,15000.456,1
427,3422350000000,3422368027892,3422393700627,43700.627,15000.296,0
428,3422400000000,3422400017714,3422447094133,47094.133,15003.240,0
429,3422450000000,3422452005100,3422475224835,25224.835,15000.320,0
430,3422500000000,3422500112264,3422535645579,35645.579,15000.600,0
431,3422550000000,3422552019576,3422574714843,24714.843,15000.408,0
432,3422600000000,3422608047716,3422648104561,48104.561,15000.336,0
433,3422650000000,3422650055195,3422673622499,23622.499,15000.328,0
434,3422700000000,3422712018153,3422750774247,50774.247,15000.288,1
