i,release_ns,start_ns,finish_ns,response_us,exec_cpu_us,miss
1436,3429720000000,3429728020833,3429740332901,20332.901,5000.400,1
1437,3429740000000,3429744005585,3429765008768,25008.768,5000.272,1
1438,3429760000000,3429768005515,3429773216485,13216.485,5000.456,0
1439,3429780000000,3429780058992,3429785060081,5060.081,5000.520,0
1440,3429800000000,3429816033740,3429829053951,29053.951,5000.280,1
1441,3429820000000,3429832004061,3429846680126,26680.126,5000.504,1
1442,3429840000000,3429853209023,3429858209848,18209.848,5000.400,0
1443,3429860000000,3429860030946,3429866088435,6088.435,5000.376,0
1444,3429880000000,3429880058517,3429885063342,5063.342,5000.512,0
1445,3429900000000,3429920009681,3429929010175,29010.175,5000.464,1
1446,3429920000000,3429932010009,3429939364217,19364.217,5000.280,0
1447,3429940000000,3429948387822,3429965503680,25503.680,5000.280,1
1448,3429960000000,3429968012836,3429975221695,15221.695,5000.496,0
1449,3429980000000,3429980011575,3429989018439,9018.439,5000.472,0
1450,3430000000000,3430030970707,3430035972189,35972.189,5000.328,1
1451,3430020000000,3430037486893,3430042941329,22941.329,5000.384,1
1452,3430040000000,3430044044925,3430057244543,17244.543,5000.648,0
1453,3430060000000,3430060160503,3430073197324,13197.324,5000.480,0
1454,3430080000000,3430084010968,3430099321089,19321.089,5000.512,0
1455,3430100000000,3430108072923,3430121131694,21131.694,5000.472,1
1456,3430120000000,3430123066106,3430128124504,8124.504,5000.400,0
1457,3430140000000,3430140045737,3430145068497,5068.497,5000.360,0
1458,3430160000000,3430160028506,3430166203244,6203.244,5000.312,0
1459,3430180000000,3430180033059,3430185131222,5131.222,5000.344,0
1460,3430200000000,3430204034338,3430209090496,9090.496,5000.736,0
1461,3430220000000,3430220038131,3430229075657,9075.657,5000.480,0
1462,3430240000000,3430240050115,3430245073244,5073.244,5000.456,0
1463,3430260000000,3430260032941,3430268176248,8176.248,5000.520,0
1464,3430280000000,3430280057587,3430285078404,5078.404,5000.320,0
1465,3430300000000,3430316040615,3430327243985,27243.985,5000.360,1
1466,3430320000000,3430330289777,3430348114502,28114.502,5000.328,1
1467,3430340000000,3430352034330,3430361034675,21034.675,5000.344,1
1468,3430360000000,3430368004918,3430375651947,15651.947,5000.296,0
1469,3430380000000,3430380073389,3430385074255,5074.255,5000.440,0
1470,3430400000000,3430404067508,3430416796374,16796.374,5000.528,0
1471,3430420000000,3430423122269,3430433953977,13953.977,5000.264,0
1472,3430440000000,3430444006721,3430457007145,17007.145,5000.576,0
1473,3430460000000,3430464004626,3430476305297,16305.297,5000.384,0
1474,3430480000000,3430480062824,3430485063314,5063.314,5000.440,0
1475,3430500000000,3430502010187,3430511022611,11022.611,5000.320,0
1476,3430520000000,3430520031891,3430533063640,13063.640,5000.400,0
1477,3430540000000,3430540038899,3430555608267,15608.267,5000.424,0
1478,3430560000000,3430560024901,3430573047090,13047.090,5000.488,0
1479,3430580000000,3430580056907,3430585057757,5057.757,5000.296,0
1480,3430600000000,3430604011285,3430613332512,13332.512,5000.376,0
1481,3430620000000,3430620050893,3430633104768,13104.768,5000.288,0
1482,3430640000000,3430640097562,3430650332046,10332.046,5000.376,0
1483,3430660000000,3430660035614,3430673055660,13055.660,5000.416,0
1484,3430680000000,3430680059838,3430685060831,5060.831,5000.448,0
1485,3430700000000,3430704020367,3430717026278,17026.278,5000.328,0
1486,3430720000000,3430724035031,3430737308131,17308.131,5000.800,0
1487,3430740000000,3430740034681,3430757055565,17055.565,5000.480,0
1488,3430760000000,3430764005690,3430774070298,14070.298,5000.360,0
1489,3430780000000,3430780074311,3430785080689,5080.689,5000.408,0
1490,3430800000000,3430800046265,3430813040121,13040.121,5000.392,0
1491,3430820000000,3430820029851,3430833052065,13052.065,5000.320,0
1492,3430840000000,3430840028715,3430853580997,13580.997,5000.688,0
1493,3430860000000,3430860025524,3430873049194,13049.194,5000.616,0
1494,3430880000000,3430880198969,3430885582641,5582.641,5000.368,0
1495,3430900000000,3430902112318,3430911135926,11135.926,5000.328,0
1496,3430920000000,3430920554274,3430933288235,13288.235,5000.304,0
1497,3430940000000,3430940079466,3430957079464,17079.464,5000.440,0
1498,3430960000000,3430960033614,3430973064723,13064.723,5000.312,0
1499,3430980000000,3430980047486,3430985048704,5048.704,5000.288,0
