i,release_ns,start_ns,finish_ns,response_us,exec_cpu_us,miss
492,3425600000000,3425603216570,3425639230699,39230.699,15000.608,0
493,3425650000000,3425651071295,3425675944317,25944.317,15000.432,0
494,3425700000000,3425712739065,3425742743687,42743.687,15000.320,0
495,3425750000000,3425752279969,3425767317810,17317.810,15000.488,0
496,3425800000000,3425800016647,3425845610312,45610.312,15000.328,0
497,3425850000000,3425850055559,3425875596063,25596.063,15000.392,0
498,3425900000000,3425908006848,3425945762850,45762.850,15000.432,0
499,3425950000000,3425956051784,3425996189207,46189.207,15000.424,0
500,3426000000000,3426028006457,3426090404833,90404.833,15000.400,1
501,3426050000000,3426101039839,3426141856272,91856.272,15000.496,1
502,3426100000000,3426144007628,3426170956420,70956.420,15000.440,1
503,3426150000000,3426176020672,3426211034510,61034.510,15000.280,1
504,3426200000000,3426212016339,3426247139466,47139.466,15000.504,0
505,3426250000000,3426252067912,3426275095365,25095.365,15000.368,0
506,3426300000000,3426308035593,3426349198481,49198.481,15000.424,0
507,3426350000000,3426350214588,3426375962094,25962.094,15000.424,0
508,3426400000000,3426408096090,3426451037264,51037.264,15000.472,1
509,3426450000000,3426452016357,3426475529744,25529.744,15000.320,0
510,3426500000000,3426526109795,3426570467416,70467.416,15000.472,1
511,3426550000000,3426584086018,3426608324692,58324.692,15000.496,1
512,3426600000000,3426612006151,3426643209091,43209.091,15000.312,0
513,3426650000000,3426652007391,3426676073349,26073.349,15000.304,0
514,3426700000000,3426700031697,3426724164218,24164.218,15000.544,0
515,3426750000000,3426752006980,3426779207162,29207.162,15000.432,0
516,3426800000000,3426808034161,3426835308139,35308.139,15000.680,0
517,3426850000000,3426852005889,3426875404564,25404.564,15000.440,0
518,3426900000000,3426904030457,3426927537916,27537.916,15000.392,0
519,3426950000000,3426950057467,3426976316546,26316.546,15000.272,0
520,3427000000000,3427010973281,3427053813431,53813.431,15000.320,1
521,3427050000000,3427053823262,3427076455389,26455.389,15000.280,0
522,3427100000000,3427111474851,3427156597300,56597.300,15000.368,1
523,3427150000000,3427156613027,3427178634893,28634.893,15000.288,0
524,3427200000000,3427212018867,3427253611318,53611.318,15000.400,1
525,3427250000000,3427258243184,3427278316824,28316.824,15000.440,0
526,3427300000000,3427316904568,3427349857428,49857.428,15000.528,0
527,3427350000000,3427353061856,3427376878487,26878.487,15000.640,0
528,3427400000000,3427412009613,3427441025983,41025.983,15000.280,0
529,3427450000000,3427455560890,3427475619258,25619.258,15000.520,0
530,3427500000000,3427519705218,3427568432940,68432.940,15000.280,1
531,3427550000000,3427568442931,3427584119816,34119.816,15000.304,0
532,3427600000000,3427606452620,3427645155301,45155.301,15000.408,0
533,3427650000000,3427652019767,3427676041351,26041.351,15000.288,0
534,3427700000000,3427710434688,3427750475981,50475.981,15000.352,1
535,3427750000000,3427752004340,3427776264204,26264.204,15000.408,0
536,3427800000000,3427801033186,3427844047067,44047.067,15000.392,0
537,3427850000000,3427850005538,3427875208826,25208.826,15000.392,0
538,3427900000000,3427908025695,3427947924950,47924.950,15000.400,0
539,3427950000000,3427972026665,3428018357951,68357.951,15000.440,1
540,3428000000000,3428022562878,3428065531283,65531.283,15000.448,1
541,3428050000000,3428072009239,3428123176049,73176.049,15000.544,1
542,3428100000000,3428132030530,3428176699754,76699.754,15000.368,1
543,3428150000000,3428178018264,3428198130644,48130.644,15000.384,0
544,3428200000000,3428212008532,3428249973688,49973.688,15000.504,0
545,3428250000000,3428252054009,3428271063465,21063.465,15000.312,0
546,3428300000000,3428309017758,3428351011014,51011.014,15000.512,1
547,3428350000000,3428352005969,3428375543826,25543.826,15000.360,0
548,3428400000000,3428405043427,3428425222259,25222.259,15000.336,0
549,3428450000000,3428450504941,3428474202532,24202.532,15000.488,0
550,3428500000000,3428516015224,3428554447108,54447.108,15000.328,1
551,3428550000000,3428557533968,3428572540994,22540.994,15000.480,0
552,3428600000000,3428600038228,3428641156696,41156.696,15000.336,0
553,3428650000000,3428656005869,3428678111913,28111.913,15000.296,0
554,3428700000000,3428708013046,3428745302752,45302.752,15000.352,0
555,3428750000000,3428752006788,3428784274439,34274.439,15000.440,0
556,3428800000000,3428800024871,3428824318092,24318.092,15000.352,0
557,3428850000000,3428852050950,3428876673853,26673.853,15000.272,0
558,3428900000000,3428916022402,3428953301349,53301.349,15000.280,1
559,3428950000000,3428956005484,3428976251711,26251.711,15000.360,0
560,3429000000000,3429000629743,3429024902910,24902.910,15000.424,0
561,3429050000000,3429052052472,3429074599749,24599.749,15000.768,0
562,3429100000000,3429100044372,3429139871224,39871.224,15000.520,0
563,3429150000000,3429152323234,3429172432886,22432.886,15000.456,0
564,3429200000000,3429212395657,3429261287144,61287.144,15000.496,1
565,3429250000000,3429264387147,3429285981234,35981.234,15000.408,0
566,3429300000000,3429308035489,3429338005569,38005.569,15000.320,0
567,3429350000000,3429350009474,3429387131544,37131.544,15000.448,0
568,3429400000000,3429404010426,3429447249756,47249.756,15000.448,0
569,3429450000000,3429454838020,3429476445850,26445.850,15000.320,0
570,3429500000000,3429520008453,3429547029504,47029.504,15000.488,0
571,3429550000000,3429552034328,3429568901956,18901.956,15000.440,0
572,3429600000000,3429600060754,3429639113828,39113.828,15000.320,0
573,3429650000000,3429651706932,3429676430700,26430.700,15000.296,0
574,3429700000000,3429716042903,3429756316652,56316.652,15000.568,1
575,3429750000000,3429758754693,3429779203427,29203.427,15000.560,0
576,3429800000000,3429804025628,3429845656309,45656.309,15000.456,0
577,3429850000000,3429852032567,3429877157348,27157.348,15000.448,0
578,3429900000000,3429916005643,3429949977065,49977.065,15000.488,0
579,3429950000000,3429952040219,3430033901299,83901.299,15000.624,1
580,3430000000000,3430036009531,3430079457144,79457.144,15000.480,1
581,3430050000000,3430082405902,3430164039672,114039.672,15000.456,1
582,3430100000000,3430172035230,3430197496361,97496.361,15000.472,1
583,3430150000000,3430197506456,3430235953603,85953.603,15000.280,1
584,3430200000000,3430238593975,3430271600550,71600.550,15000.368,1
585,3430250000000,3430271613669,3430292338804,42338.804,15000.512,0
586,3430300000000,3430305035568,3430325832738,25832.738,15000.272,0
587,3430350000000,3430350012076,3430374619002,24619.002,15000.392,0
588,3430400000000,3430408090721,3430438531024,38531.024,15000.440,0
589,3430450000000,3430450055748,3430475300014,25300.014,15000.368,0
590,3430500000000,3430511035770,3430549275964,49275.964,15000.344,0
591,3430550000000,3430555614218,3430575707117,25707.117,15000.256,0
592,3430600000000,3430613343071,3430652516393,52516.393,15000.456,1
593,3430650000000,3430655608525,3430676598714,26598.714,15000.408,0
594,3430700000000,3430717035949,3430750298659,50298.659,15000.384,1
595,3430750000000,3430752004206,3430778713708,28713.708,15000.392,0
596,3430800000000,3430807334599,3430844400873,44400.873,15000.280,0
597,3430850000000,3430850008681,3430876379670,26379.670,15000.696,0
598,3430900000000,3430911145981,3430949787579,49787.579,15000.760,0
599,3430950000000,3430952004691,3430977629067,27629.067,15000.504,0
