i,release_ns,start_ns,finish_ns,response_us,exec_cpu_us,miss
199,3420900000000,3420900010374,3420954805193,54805.193,25000.320,0
200,3421000000000,3421000410848,3421074570573,74570.573,25000.280,0
201,3421100000000,3421100013794,3421168907556,68907.556,25000.416,0
202,3421200000000,3421200032047,3421263536598,63536.598,25000.664,0
203,3421300000000,3421300030037,3421359884202,59884.202,25000.312,0
204,3421400000000,3421400029820,3421459481020,59481.020,25000.440,0
205,3421500000000,3421500109844,3421563392283,63392.283,25000.504,0
206,3421600000000,3421612027081,3421666429559,66429.559,25000.464,0
207,3421700000000,3421704014458,3421752128268,52128.268,25000.296,0
208,3421800000000,3421804008849,3421859729387,59729.387,25000.496,0
209,3421900000000,3421904009079,3421953292232,53292.232,25000.432,0
210,3422000000000,3422004057745,3422095161352,95161.352,25000.320,0
211,3422100000000,3422100077575,3422239014797,139014.797,25000.448,1
212,3422200000000,3422244040812,3422317849798,117849.798,25000.504,1
213,3422300000000,3422324052988,3422386622857,86622.857,25000.480,0
214,3422400000000,3422408086944,3422464954084,64954.084,25000.280,0
215,3422500000000,3422501135394,3422558320800,58320.800,25000.352,0
216,3422600000000,3422605068073,3422672966352,72966.352,25000.456,0
217,3422700000000,3422704023445,3422771950810,71950.810,25000.696,0
218,3422800000000,3422800033476,3422865108636,65108.636,25000.512,0
219,3422900000000,3422900014082,3422958263767,58263.767,25000.608,0
220,3423000000000,3423000158765,3423065885152,65885.152,25000.456,0
221,3423100000000,3423100031090,3423166705373,66705.373,25016.456,0
222,3423200000000,3423200056245,3423265571512,65571.512,25000.368,0
223,3423300000000,3423300033148,3423359609853,59609.853,25000.720,0
224,3423400000000,3423400010250,3423466091750,66091.750,25000.272,0
225,3423500000000,3423500058836,3423551803719,51803.719,25000.456,0
226,3423600000000,3423604165559,3423671502740,71502.740,25000.320,0
227,3423700000000,3423704015910,3423759103452,59103.452,25000.496,0
228,3423800000000,3423804095478,3423913726374,113726.374,25000.480,1
229,3423900000000,3423916026752,3423972742470,72742.470,25000.296,0
230,3424000000000,3424001477147,3424103963653,103963.653,25000.504,1
231,3424100000000,3424120033735,3424165571979,65571.979,25000.416,0
232,3424200000000,3424208028867,3424263535684,63535.684,25000.288,0
233,3424300000000,3424304011524,3424363396522,63396.522,25000.416,0
234,3424400000000,3424400045944,3424459595284,59595.284,25000.416,0
235,3424500000000,3424500108705,3424559364625,59364.625,25000.640,0
236,3424600000000,3424600039771,3424655573866,55573.866,25000.384,0
237,3424700000000,3424700051607,3424769553280,69553.280,25000.312,0
238,3424800000000,3424800031581,3424858498811,58498.811,25000.448,0
239,3424900000000,3424900012851,3424956039608,56039.608,25000.616,0
240,3425000000000,3425001317711,3425071655310,71655.310,25000.528,0
241,3425100000000,3425104012946,3425155408509,55408.509,25000.448,0
242,3425200000000,3425200050455,3425274092280,74092.280,25000.280,0
243,3425300000000,3425300016150,3425364551180,64551.180,25000.328,0
244,3425400000000,3425400029530,3425463333564,63333.564,25000.536,0
245,3425500000000,3425500104402,3425559359874,59359.874,25000.656,0
246,3425600000000,3425600037628,3425664778595,64778.595,25000.360,0
247,3425700000000,3425708057898,3425787277440,87277.440,25001.056,0
248,3425800000000,3425814765275,3425870531282,70531.282,25000.576,0
249,3425900000000,3425900016572,3425974962615,74962.615,25000.440,0
250,3426000000000,3426011530795,3426059638439,59638.439,25000.312,0
251,3426100000000,3426104027746,3426183803810,83803.810,25000.320,0
252,3426200000000,3426202151416,3426262935287,62935.287,25000.480,0
253,3426300000000,3426300015655,3426355708587,55708.587,25000.472,0
254,3426400000000,3426400054689,3426459271572,59271.572,25000.488,0
255,3426500000000,3426500085772,3426577659851,77659.851,25000.392,0
256,3426600000000,3426608011449,3426665160361,65160.361,25000.488,0
257,3426700000000,3426704009760,3426756156200,56156.200,25000.408,0
258,3426800000000,3426800019791,3426859156326,59156.326,25000.432,0
259,3426900000000,3426900131916,3426970029866,70029.866,25000.520,0
260,3427000000000,3427000136824,3427066530358,66530.358,25000.392,0
261,3427100000000,3427100061562,3427165944883,65944.883,25000.760,0
262,3427200000000,3427200031881,3427258237145,58237.145,25000.520,0
263,3427300000000,3427300074803,3427367071960,67071.960,25000.328,0
264,3427400000000,3427400032251,3427454548095,54548.095,25000.568,0
265,3427500000000,3427500069829,3427576673439,76673.439,25000.456,0
266,3427600000000,3427600318337,3427647143445,47143.445,25000.336,0
267,3427700000000,3427700083110,3427759964330,59964.330,25000.424,0
268,3427800000000,3427800046453,3427869168272,69168.272,25000.368,0
269,3427900000000,3427900037651,3427963998176,63998.176,25000.312,0
270,3428000000000,3428001393994,3428063588544,63588.544,25000.288,0
271,3428100000000,3428103030679,3428178014064,78014.064,25000.376,0
272,3428200000000,3428200021850,3428235718682,35718.682,25000.344,0
273,3428300000000,3428300020447,3428368155669,68155.669,25000.280,0
274,3428400000000,3428404011210,3428455725855,55725.855,25000.496,0
275,3428500000000,3428500069254,3428547611456,47611.456,25000.320,0
276,3428600000000,3428604013451,3428659757476,59757.476,25000.416,0
277,3428700000000,3428700022962,3428750488740,50488.740,25000.448,0
278,3428800000000,3428804021701,3428849002647,49002.647,25000.472,0
279,3428900000000,3428900023563,3428953569531,53569.531,25000.480,0
280,3429000000000,3429008209239,3429053193921,53193.921,25000.280,0
281,3429100000000,3429108022664,3429170548344,70548.344,25000.392,0
282,3429200000000,3429200104884,3429284123777,84123.777,25000.264,0
283,3429300000000,3429300059852,3429377794464,77794.464,25000.400,0
284,3429400000000,3429400011644,3429446181957,46181.957,25000.432,0
285,3429500000000,3429500078196,3429574394251,74394.251,25000.728,0
286,3429600000000,3429608019880,3429660137242,60137.242,25000.440,0
287,3429700000000,3429700017258,3429757548440,57548.440,25000.352,0
288,3429800000000,3429800029438,3429853187072,53187.072,25000.376,0
289,3429900000000,3429900011796,3429972425926,72425.926,25000.520,0
290,3430000000000,3430004038996,3430082398446,82398.446,25000.296,0
291,3430100000000,3430104087844,3430181300340,81300.340,25000.336,0
292,3430200000000,3430200017500,3430267140615,67140.615,25000.416,0
293,3430300000000,3430300021455,3430376458236,76458.236,25000.392,0
294,3430400000000,3430400040360,3430462132306,62132.306,25000.576,0
295,3430500000000,3430500018164,3430554569914,54569.914,25000.496,0
296,3430600000000,3430600014279,3430664935768,64935.768,25000.560,0
297,3430700000000,3430700050086,3430759556154,59556.154,25000.528,0
298,3430800000000,3430804060671,3430873579981,73579.981,25000.472,0
299,3430900000000,3430900016606,3430966823878,66823.878,25000.360,0
