model,scale,U,n,miss_rate,R_p50,R_p99,R_p999,R_max,C_p50,C_p99,RoverD_p50,RoverD_p99,RoverD_p999,alpha_p50,alpha_p99,delta_p50,delta_p99
model3-w3_phys_cfs_round4,tight,0.1,5000,0.0002,768.024,798.7560800000001,975.267728000782,10023.692,748.677,777.54267,0.07680239999999999,0.07987560800000001,0.09752677280007821,0.748677,0.7775426700000001,0.0010564999999999967,0.0013703988888888908
model3-w3_phys_cfs_round4,tight,0.2,5000,0.0002,1461.241,1709.4167800000002,1812.2087580000004,10032.908,1436.9344999999998,1510.78617,0.14612410000000003,0.170941678,0.18122087580000004,0.71846725,0.755393085,0.001239874999999998,0.01602668750000001
model3-w3_phys_cfs_round4,tight,0.3,5000,0.0002,2162.7725,2247.8994399999997,2281.360717000001,10365.997,2141.952,2226.54795,0.21627725,0.224789944,0.22813607170000008,0.713984,0.74218265,0.001461642857142871,0.0017370335714285549
model3-w3_phys_cfs_round4,tight,0.4,5000,0.0002,2887.5545,3003.88564,3400.027284000025,10033.968,2868.4685,2983.8422400000004,0.28875545,0.300388564,0.3400027284000025,0.7171171249999999,0.7459605600000001,0.0015677083333333144,0.0019265016666666615
model3-w3_phys_cfs_round4,tight,0.5,5000,0.0004,3611.192,3863.6593900000003,4032.355675000007,28794.196,3586.743,3717.94263,0.3611192,0.38636593900000005,0.40323556750000067,0.7173486,0.743588526,0.0019365999999999986,0.02302079099999998
model3-w3_phys_cfs_round4,tight,0.6,5000,0.0,4194.799499999999,4325.858740000001,4387.958369999999,6406.305,4171.994500000001,4300.29166,0.41947994999999993,0.43258587400000004,0.43879583699999997,0.6953324166666667,0.7167152766666667,0.002930187500000045,0.0036045412500000313
model3-w3_phys_cfs_round4,tight,0.7,5000,0.0002,5049.543,5200.2797900000005,5229.750392,11591.557,5030.036,5180.38797,0.5049543000000001,0.5200279790000001,0.5229750392,0.7185765714285715,0.7400554242857142,0.0032626666666666702,0.00396303000000004
model3-w3_phys_cfs_round4,tight,0.8,5000,0.0,5909.978,6068.601350000001,6123.328049000001,6612.203,5890.2905,6048.90164,0.5909978,0.606860135,0.6123328049000001,0.7362863125,0.7561127049999999,0.004826875000000086,0.007173907499999889
model3-w3_phys_cfs_round4,tight,0.9,5000,0.0,6443.807,6616.07059,6695.162971000003,9112.683,6425.141,6594.684770000001,0.6443806999999999,0.661607059,0.6695162971000003,0.7139045555555555,0.7327427522222223,0.009206249999999954,0.01175731000000007
model3-w3_phys_cfs_round4,tight,0.94,5000,0.0002,6757.9400000000005,6918.0545999999995,7005.468717000009,11489.7,6739.8025,6899.566699999999,0.675794,0.69180546,0.700546871700001,0.7170002659574468,0.7339964574468084,0.015254166666666909,0.0193742416666665
model3-w3_phys_cfs_round4,soft,0.1,5000,0.0,7331.9085,7557.18551,7696.944406000006,8665.56,7148.976000000001,7371.52574,0.073319085,0.0755718551,0.07696944406000006,0.7148976,0.737152574,0.0009692888888888875,0.0014521619444444402
model3-w3_phys_cfs_round4,soft,0.2,5000,0.0,14438.9055,14747.181250000001,14850.625642000005,14993.681,14257.176,14558.03573,0.144389055,0.14747181250000002,0.14850625642000004,0.7128588,0.7279017864999999,0.0010816187500000012,0.001722191187499999
model3-w3_phys_cfs_round4,soft,0.3,5000,0.0,21664.3285,22036.67694,22157.574630000006,24485.258,21483.578999999998,21843.25079,0.216643285,0.2203667694,0.2215757463000001,0.7161193,0.7281083596666666,0.0012404785714285804,0.0018374958571428725
model3-w3_phys_cfs_round4,soft,0.4,5000,0.0,28324.1515,28728.640239999997,29634.002025000093,36390.188,28139.9775,28533.1185,0.283241515,0.2872864024,0.2963400202500009,0.7034994375,0.7133279625000001,0.001458445833333326,0.0021722811666666513
model3-w3_phys_cfs_round4,soft,0.5,5000,0.0,36167.7,36676.58116,36888.20321100002,46999.169,35989.5985,36489.34042,0.36167699999999997,0.36676581160000005,0.3688820321100002,0.71979197,0.7297868084,0.0017162450000000173,0.0026677809999999806
model3-w3_phys_cfs_round4,soft,0.6,5000,0.0,43068.655,43660.64326,44057.65406200007,47571.05,43002.541,43513.011640000004,0.43068655,0.4366064326,0.4405765406200007,0.7167090166666665,0.7252168606666667,0.00035164374999994833,0.002960772750000008
model3-w3_phys_cfs_round4,soft,0.7,5000,0.0,49158.43,49788.61142,51400.737563,56016.656,49108.1575,49705.87831,0.4915843,0.4978861142,0.5140073756300001,0.7015451071428571,0.7100839758571429,0.0004429833333332984,0.0038007783333333673
model3-w3_phys_cfs_round4,soft,0.8,5000,0.0,55967.261,56643.37921,56867.297872,62484.626,55794.505,56460.84271,0.55967261,0.5664337921,0.56867297872,0.6974313125,0.7057605338749999,0.004178737499999988,0.006303515000000166
model3-w3_phys_cfs_round4,soft,0.9,5000,0.0,64486.859,65202.96095,66419.51496600003,77285.184,64462.326499999996,65174.43959,0.64486859,0.6520296095,0.6641951496600003,0.7162480722222222,0.7241604398888889,0.001226324999999997,0.0014623124999999407
model3-w3_phys_cfs_round4,soft,0.94,5000,0.0,66217.7185,66999.65286999999,68390.64215900004,75514.616,66189.294,66965.20305,0.662177185,0.6699965286999999,0.6839064215900005,0.7041414255319149,0.7123957771276596,0.0022487500000000485,0.003226012499999961
