model,scale,U,n,miss_count,miss_rate,tardiness_max_us,tardiness_mean_us,longest_consecutive_miss_run,alpha_p99,alpha_max,delta_p99,delta_max
model2_round5,soft,0.1,5000,5000,1.0,8850.1,4531.6,5000,1.7482,1.9349,0.4974,0.498
model2_round5,soft,0.2,5000,0,0.0,0.0,0.0,0,0.7388,0.8051,0.0017,0.056
model2_round5,soft,0.3,5000,1,0.0002,1845.5,1845.5,1,0.7346,1.0755,0.002,0.497
model2_round5,soft,0.4,5000,3955,0.791,8167.4,200.1,84,1.0223,1.0396,0.503,0.5634
model2_round5,tight,0.1,5000,1,0.0002,4115.7,4115.7,1,0.7884,1.4745,0.0014,0.7023
model2_round5,tight,0.2,5000,4998,0.9996,19490.9,30.8,3961,1.3664,1.4768,0.4702,1.6696
model2_round5,tight,0.3,5000,2,0.0004,4862.3,2442.6,1,0.8217,1.4011,0.002,0.7614
model2_round5,tight,0.4,5000,5000,1.0,9841.5,24.9,5000,1.0725,1.3642,0.4948,1.3026
