model,scale,U,n,miss_rate,R_p50,R_p99,R_p999,R_max,C_p50,C_p99,RoverD_p50,RoverD_p99,RoverD_p999,alpha_p50,alpha_p99,delta_p50,delta_p99
model3,tight,0.1,5000,0.0,708.697,895.19998,930.8395600000001,954.384,694.6955,881.4430199999999,0.07086970000000001,0.089519998,0.09308395600000002,0.6946955000000001,0.88144302,0.0007547777777777785,0.0010656849999999976
model3,tight,0.2,5000,1.0,10278.145,10442.243789999999,10548.865139000001,10767.911,2635.549,2798.21002,1.0278145,1.0442243789999999,1.0548865139,1.3177745,1.3991050100000002,0.4776530625,0.478192751875
model3,tight,0.3,5000,0.9948,11454.652,20177.48874,20281.069923,20394.841,5046.7455,6376.05104,1.1454651999999999,2.017748874,2.0281069922999997,1.6822485,2.125350346666667,0.45765339285714285,1.000014912857143
model3,tight,0.4,5000,1.0,11351.8315,11487.02725,11827.563211000004,12062.453,5370.9645,5504.246800000001,1.13518315,1.1487027250000001,1.1827563211000003,1.3427411249999999,1.3760617000000002,0.4983864583333334,0.49926025749999997
model3,tight,0.5,5000,0.9974,11387.4645,13304.64846000001,20201.267713000027,20790.705,6644.98,8559.751980000008,1.1387464500000002,1.330464846000001,2.0201267713000024,1.328996,1.7119503960000018,0.47422065,0.475194208
model3,tight,0.6,5000,0.9894,11285.3305,11813.493980000003,11953.755418000002,12151.477,8092.4535,8620.516660000001,1.1285330500000001,1.1813493980000003,1.1953755418000005,1.34874225,1.4367527766666668,0.3991100625,0.40015275874999995
model3,tight,0.7,5000,1.0,11848.698,20199.02225,20506.074070000024,21268.595,9405.956,14328.796590000002,1.1848698,2.019902225,2.0506074070000024,1.343708,2.046970941428572,0.4071848333333332,0.97904665
model3,tight,0.8,5000,0.9938,12204.4115,12724.689530000001,13052.708868000002,13142.401,10437.3685,10953.346300000001,1.22044115,1.2724689530000002,1.3052708868,1.3046710625,1.3691682875,0.44179337499999993,0.44379386000000026
model3,tight,0.9,5000,0.987,12312.3215,12953.017310000001,13115.355185000006,13560.374,12186.692,12824.555980000001,1.2312321499999999,1.2953017310000001,1.3115355185000006,1.3540768888888888,1.4249506644444443,0.062485749999999826,0.06570552500000003
model3,tight,0.94,5000,0.9998,12367.394499999999,13193.17188,16081.544596000054,17961.877,12355.0105,13182.53858,1.23673945,1.319317188,1.6081544596000055,1.3143628191489363,1.402397721276596,0.009335000000000189,0.013648575000000504
model3,soft,0.1,5000,1.0,102900.47450000001,103553.27171999999,104773.60693000004,107162.104,13048.357,13692.76402,1.029004745,1.0355327172,1.0477360693000004,1.3048357,1.369276402,0.49913043333333335,0.4993669312222222
model3,soft,0.2,5000,1.0,106027.022,117730.20901,203237.059111,204034.842,26445.605,38162.06362,1.06027022,1.1773020901,2.03237059111,1.32228025,1.9081031810000002,0.497331403125,0.49761417525
model3,soft,0.3,5000,1.0,122978.119,206171.96666,207147.96194500002,207411.845,53204.723,66627.42031999999,1.22978119,2.0617196666,2.0714796194500003,1.7734907666666668,2.2209140106666663,0.49840220714285716,0.9988605937857143
model3,soft,0.4,5000,1.0,111905.87849999999,114051.73211000001,114307.87207200001,114754.033,52104.985499999995,54241.69898,1.119058785,1.1405173211000001,1.14307872072,1.3026246375,1.3560424745,0.49830088333333333,0.4986596005833334
model3,soft,0.5,5000,1.0,113661.5925,117036.48138,117332.763096,119233.535,64395.1505,67771.95718,1.136615925,1.1703648138,1.17332763096,1.28790301,1.3554391436000002,0.49261263,0.49293056639999994
model3,soft,0.6,5000,1.0,120192.265,155589.25732000003,201181.3211680004,205665.532,80403.62150000001,115814.47886000002,1.20192265,1.5558925732000002,2.011813211680004,1.3400603583333335,1.9302413143333337,0.49726491250000004,0.49768690050000003
model3,soft,0.7,5000,1.0,120193.495,124663.49198,124881.30775200001,126960.275,90552.5665,95033.37564,1.20193495,1.2466349198,1.2488130775200001,1.2936080928571427,1.357619652,0.4938796583333335,0.4944340798333332
model3,soft,0.8,5000,1.0,125360.757,130802.85209,131137.700315,131341.615,106276.1415,111715.38231,1.25360757,1.3080285209,1.31137700315,1.32845176875,1.3964422788750002,0.47700907499999995,0.4778344320000002
model3,soft,0.9,5000,1.0,125833.47899999999,131458.70015000002,131913.52167699998,132425.146,115967.9715,121603.42818,1.2583347900000001,1.3145870015000003,1.31913521677,1.2885330166666666,1.351149202,0.49320632499999995,0.4948073074999997
model3,soft,0.94,5000,1.0,128401.5565,134342.09641,134617.28673,134985.523,122506.9025,128449.34922,1.284015565,1.3434209641000001,1.3461728673,1.303264920212766,1.3664824385106382,0.49106962500000007,0.492933874166668
