model,scale,U,n,miss_rate,R_p50,R_p99,R_p999,R_max,C_p50,C_p99,RoverD_p50,RoverD_p99,RoverD_p999,alpha_p50,alpha_p99,delta_p50,delta_p99
model3_sib_cfs_round1,tight,0.1,5000,0.0016,749.3605,786.1480500000001,10022.990244,14336.323,729.087,765.54993,0.07493605,0.07861480500000002,1.0022990244,0.729087,0.7655499299999999,0.001109694444444443,0.0014076755555555538
model3_sib_cfs_round1,tight,0.2,5000,0.0004,1436.308,1526.4886900000001,1537.027696,19288.423,1417.2815,1507.60081,0.1436308,0.152648869,0.1537027696,0.70864075,0.7538004049999999,0.0011663437500000029,0.0014195237499999998
model3_sib_cfs_round1,tight,0.3,5000,0.0004,2128.844,2218.44344,2268.510474,15166.289,2108.7445,2199.36405,0.21288440000000003,0.221844344,0.22685104740000003,0.7029148333333333,0.73312135,0.0013886785714285646,0.0017698257142857183
model3_sib_cfs_round1,tight,0.4,5000,1.0,10353.1845,10972.01261,11332.071217000028,16138.557,4360.9455,4962.85303,1.0353184500000001,1.097201261,1.1332071217000028,1.090236375,1.2407132575,0.4965247916666667,0.5115217816666667
model3_sib_cfs_round1,tight,0.5,5000,0.0002,3819.4815,4051.6213700000003,4120.948312,20675.554,3798.8450000000003,4030.4645,0.38194815000000004,0.40516213700000003,0.41209483120000007,0.759769,0.8060929,0.0020344499999999923,0.0026970150000000257
model3_sib_cfs_round1,tight,0.6,5000,0.0,4133.495,4311.41791,4361.364369000003,5896.492,4113.8285,4290.56823,0.41334950000000004,0.431141791,0.4361364369000002,0.6856380833333333,0.7150947049999999,0.0024296249999999874,0.0030374075000001105
model3_sib_cfs_round1,tight,0.7,5000,1.0,10315.435,10618.68194,10883.441582000007,14612.008,7356.4575,7766.839710000001,1.0315435,1.061868194,1.0883441582000006,1.0509225,1.10954853,0.5033095833333332,0.5328727683333334
model3_sib_cfs_round1,tight,0.8,5000,0.0002,6762.4145,7188.439580000001,7340.393178000002,16996.597,6743.4619999999995,7170.127030000001,0.67624145,0.718843958,0.7340393178000002,0.84293275,0.89626587875,0.004572625000000016,0.005955607500000031
model3_sib_cfs_round1,tight,0.9,5000,0.1518,8819.019,10022.38725,10033.019665,24109.678,8800.9155,9226.8578,0.8819019,1.0022387250000002,1.0033019665,0.9778795,1.0252064222222221,0.008857250000000021,0.5125707750000004
model3_sib_cfs_round1,tight,0.94,5000,0.0558,9107.9805,10021.64926,11051.430465000036,15086.814,9089.717,9491.70887,0.9107980499999999,1.0021649259999998,1.1051430465000034,0.966991170212766,1.0097562627659578,0.015034583333333558,0.514731850000001
model3_sib_cfs_round1,soft,0.1,5000,1.0,103196.369,103807.55496000001,103922.084117,104709.883,13508.5645,14114.91275,1.03196369,1.0380755496,1.0392208411700001,1.35085645,1.411491275,0.49826854722222225,0.49834614094444446
model3_sib_cfs_round1,soft,0.2,5000,0.0,14201.002,14506.17499,14679.006078000002,16236.542,14020.918,14305.86057,0.14201002,0.1450617499,0.14679006078000004,0.7010459,0.7152930285,0.001083809375000004,0.0015908990000000093
model3_sib_cfs_round1,soft,0.3,5000,0.0,21630.797,24224.527330000004,25028.05954900001,28055.953,21450.341,24172.28915,0.21630797000000002,0.24224527330000004,0.2502805954900001,0.7150113666666666,0.8057429716666666,0.001204903571428583,0.0018699062142857213
model3_sib_cfs_round1,soft,0.4,5000,0.0,28075.436,28575.47097,28813.7409470001,33474.18,27891.432,28379.71822,0.28075436,0.2857547097,0.288137409470001,0.6972858,0.7094929555,0.0014549458333333405,0.0022400790000000033
model3_sib_cfs_round1,soft,0.5,5000,0.0,35776.449,36403.75554,38188.68613900083,46670.111,35601.5055,36223.831340000004,0.35776449,0.3640375554,0.3818868613900083,0.7120301099999999,0.7244766268,0.0016983250000000044,0.002651519499999952
model3_sib_cfs_round1,soft,0.6,5000,1.0,106205.3885,107246.19108,107459.148532,107608.963,65976.0875,66995.09466,1.062053885,1.0724619108,1.07459148532,1.0996014583333333,1.1165849110000001,0.50274268125,0.504991809
model3_sib_cfs_round1,soft,0.7,5000,1.0,105153.47099999999,123570.05232000002,137186.4145980001,141612.396,75002.14600000001,93472.69712000001,1.0515347099999999,1.2357005232000002,1.371864145980001,1.0714592285714284,1.3353242445714286,0.5025511166666667,0.5056411288333332
model3_sib_cfs_round1,soft,0.8,5000,0.0,59228.863,60240.97808,61016.55215600001,62742.11,59201.586500000005,60218.469150000004,0.59228863,0.6024097808000001,0.61016552156,0.7400198312499999,0.7527308643749999,0.0006320374999999331,0.0012262292499999768
model3_sib_cfs_round1,soft,0.9,5000,0.0,73719.728,75494.84298,76496.80733400006,77646.844,73695.79999999999,75473.60948000001,0.73719728,0.7549484298000001,0.7649680733400005,0.8188422222222222,0.838595660888889,0.0011407499999997526,0.001424832999999963
model3_sib_cfs_round1,soft,0.94,5000,0.0002,89854.8635,91534.00758,92367.69967300002,100115.165,89834.56049999999,91515.16232,0.898548635,0.9153400758000001,0.9236769967300003,0.9556868138297873,0.9735655565957447,0.0016695416666661913,0.0020275775000001416
